time,q_w,q_x,q_y,q_z,q_w_dot,q_x_dot,q_y_dot,q_z_dot
0.0,0.9209427494649782,0.006824395057140117,0.0970736655169703,0.3773520681049594,-0.0020998498177740394,0.002795425563285628,0.005635102766242654,0.003624584070871556
0.005,0.9209322489283536,0.0068383730187080456,0.09710184265201187,0.37737019184324294,-0.0021003648473486335,0.0027957590631033776,0.005635751247376361,0.003624911235210947
0.01,0.9209217458163519,0.006852352647763324,0.09713002302941402,0.3773883172172382,-0.002100879968614323,0.0027960925582249958,0.005636399710476801,0.0036252383555716314
0.015,0.9209112401285147,0.0068663339442824635,0.09715820664908657,0.3774064442267253,-0.0021013951815799323,0.002796426048647524,0.005637048155537018,0.0036255654319453843
0.02,0.9209007318643833,0.006880316908241962,0.09718639351093931,0.37742457287148434,-0.002101910486254287,0.002796759534368005,0.005637696582550056,0.003625892464323969
0.025,0.9208902210234993,0.006894301539618302,0.09721458361488199,0.37744270315129524,-0.0021024258826462102,0.002797093015383482,0.005638344991508958,0.00362621945269916
0.03,0.9208797076054039,0.00690828783838795,0.0972427769608243,0.37746083506593797,-0.0021029413707645238,0.002797426491690994,0.005638993382406767,0.0036265463970627217
0.035,0.9208691916096388,0.00692227580452736,0.09727097354867593,0.3774789686151925,-0.0021034569506180505,0.002797759963287581,0.005639641755236519,0.0036268732974064233
0.04,0.9208586730357449,0.006936265438012969,0.09729917337834654,0.37749710379883866,-0.002103972622215609,0.0027980934301702837,0.005640290109991254,0.003627200153722029
0.045,0.9208481518832636,0.006950256738821201,0.0973273764497457,0.3775152406166563,-0.002104488385566019,0.0027984268923361396,0.005640938446664009,0.0036275269660013057
0.05,0.9208376281517363,0.006964249706928464,0.09735558276278303,0.37753337906842527,-0.0021050042406780987,0.002798760349782186,0.005641586765247816,0.003627853734236016
0.055,0.9208271018407039,0.006978244342311151,0.09738379231736803,0.37755151915392526,-0.0021055201875606645,0.0027990938025054604,0.005642235065735709,0.003628180458417925
0.06,0.9208165729497078,0.006992240644945642,0.09741200511341022,0.37756966087293603,-0.002106036226222533,0.002799427250502996,0.0056428833481207185,0.0036285071385387937
0.065,0.9208060414782886,0.007006238614808299,0.09744022115081903,0.37758780422523713,-0.0021065523566725177,0.002799760693771829,0.005643531612395873,0.003628833774590384
0.07,0.9207955074259879,0.007020238251875473,0.09746844042950398,0.3776059492106084,-0.002107068578919434,0.002800094132308994,0.005644179858554202,0.003629160366564456
0.075,0.9207849707923464,0.007034239556123498,0.09749666294937438,0.37762409582882933,-0.0021075848929720926,0.0028004275661115243,0.00564482808658873,0.003629486914452771
0.08,0.9207744315769052,0.007048242527528693,0.09752488871033964,0.37764224407967945,-0.002108101298839306,0.0028007609951764506,0.005645476296492482,0.0036298134182470854
0.085,0.920763889779205,0.007062247166067362,0.09755311771230908,0.37766039396293827,-0.002108617796529884,0.0028010944195008053,0.005646124488258481,0.0036301398779391572
0.09,0.9207533453987868,0.007076253471715795,0.09758134995519199,0.3776785454783853,-0.0021091343860526364,0.0028014278390816197,0.005646772661879747,0.003630466293520745
0.095,0.9207427984351915,0.007090261444450267,0.09760958543889763,0.37769669862579996,-0.0021096510674163704,0.0028017612539159224,0.0056474208173493,0.003630792664983605
0.1,0.9207322488879597,0.007104271084247039,0.09763782416333523,0.3777148534049617,-0.0021101678406298947,0.002802094664000743,0.0056480689546601565,0.0036311189923194896
0.105,0.920721696756632,0.007118282391082352,0.09766606612841394,0.37773300981564956,-0.0021106847057020127,0.0028024280693331074,0.005648717073805331,0.003631445275520153
0.11,0.9207111420407494,0.007132295364932443,0.097694311334043,0.37775116785764323,-0.0021112016626415315,0.0028027614699100466,0.005649365174777842,0.00363177151457735
0.115,0.9207005847398525,0.007146310005773523,0.09772255978013145,0.3777693275307218,-0.0021117187114572536,0.002803094865728584,0.005650013257570698,0.0036320977094828335
