t_gps,r_x,r_y,r_z,v_x,v_y,v_z
1462135725.353031,-803603.508470,4585594.120961,4345375.921992,-334.375523,-59.414211,0.861631
1462135815.353031,-833679.540781,4580148.129053,4345453.426705,-333.978396,-61.607397,0.860681
1462135905.353031,-863719.184220,4574504.869076,4345530.844219,-333.566884,-63.797930,0.859693
1462135995.353031,-893721.144933,4568664.584094,4345608.171199,-333.141005,-65.985715,0.858669
1462136085.353031,-923684.130688,4562627.525657,4345685.404315,-332.700777,-68.170658,0.857607
1462136175.353031,-953606.850933,4556393.953791,4345762.540240,-332.246219,-70.352664,0.856509
1462136265.353031,-983488.016851,4549964.136986,4345839.575651,-331.777351,-72.531641,0.855373
1462136355.353031,-1013326.341413,4543338.352183,4345916.507232,-331.294193,-74.707493,0.854201
1462136445.353031,-1043120.539436,4536516.884765,4345993.331667,-330.796765,-76.880128,0.852992
1462136535.353031,-1072869.327638,4529500.028543,4346070.045649,-330.285089,-79.049451,0.851746
1462136625.353031,-1102571.424692,4522288.085745,4346146.645873,-329.759188,-81.215369,0.850464
1462136715.353031,-1132225.551284,4514881.366999,4346223.129039,-329.219083,-83.377790,0.849145
1462136805.353031,-1161830.430163,4507280.191325,4346299.491853,-328.664798,-85.536619,0.847789
1462136895.353031,-1191384.786201,4499484.886118,4346375.731026,-328.096357,-87.691764,0.846397
1462136985.353031,-1220887.346447,4491495.787132,4346451.843275,-327.513784,-89.843132,0.844968
1462137075.353031,-1250336.840179,4483313.238471,4346527.825320,-326.917105,-91.990630,0.843503
1462137165.353031,-1279731.998963,4474937.592570,4346603.673890,-326.306345,-94.134166,0.842002
1462137255.353031,-1309071.556702,4466369.210181,4346679.385718,-325.681531,-96.273648,0.840464
1462137345.353031,-1338354.249697,4457608.460358,4346754.957541,-325.042689,-98.408983,0.838890
1462137435.353031,-1367578.816697,4448655.720439,4346830.386106,-324.389847,-100.540079,0.837280
1462137525.353031,-1396743.998954,4439511.376032,4346905.668163,-323.723033,-102.666845,0.835634
1462137615.353031,-1425848.540279,4430175.821000,4346980.800470,-323.042275,-104.789189,0.833952
1462137705.353031,-1454891.187093,4420649.457439,4347055.779791,-322.347604,-106.907019,0.832234
1462137795.353031,-1483870.688485,4410932.695664,4347130.602895,-321.639049,-109.020245,0.830480
1462137885.353031,-1512785.796262,4401025.954190,4347205.266561,-320.916640,-111.128775,0.828691
1462137975.353031,-1541635.265007,4390929.659718,4347279.767572,-320.180409,-113.232519,0.826866
1462138065.353031,-1570417.852128,4380644.247109,4347354.102720,-319.430387,-115.331385,0.825005
1462138155.353031,-1599132.317914,4370170.159372,4347428.268802,-318.666607,-117.425285,0.823108
1462138245.353031,-1627777.425587,4359507.847644,4347502.262625,-317.889101,-119.514126,0.821177
1462138335.353031,-1656351.941361,4348657.771165,4347576.081000,-317.097904,-121.597820,0.819209
1462138425.353031,-1684854.634484,4337620.397266,4347649.720749,-316.293048,-123.676276,0.817207
1462138515.353031,-1713284.277303,4326396.201342,4347723.178700,-315.474569,-125.749405,0.815169
1462138605.353031,-1741639.645308,4314985.666839,4347796.451688,-314.642503,-127.817118,0.813096
1462138695.353031,-1769919.517189,4303389.285225,4347869.536558,-313.796884,-129.879326,0.810988
1462138785.353031,-1798122.674889,4291607.555975,4347942.430161,-312.937749,-131.935940,0.808846
1462138875.353031,-1826247.903654,4279640.986545,4348015.129358,-312.065136,-133.986871,0.806668
1462138965.353031,-1854293.992087,4267490.092354,4348087.631018,-311.179081,-136.032031,0.804456
1462139055.353031,-1882259.732198,4255155.396761,4348159.932018,-310.279624,-138.071332,0.802209
1462139145.353031,-1910143.919461,4242637.431039,4348232.029243,-309.366802,-140.104686,0.799927
1462139235.353031,-1937945.352860,4229936.734357,4348303.919589,-308.440656,-142.132005,0.797611
1462139325.353031,-1965662.834943,4217053.853754,4348375.599958,-307.501224,-144.153203,0.795261
1462139415.353031,-1993295.171877,4203989.344115,4348447.067263,-306.548548,-146.168192,0.792876
1462139505.353031,-2020841.173493,4190743.768149,4348518.318426,-305.582669,-148.176885,0.790457
1462139595.353031,-2048299.653342,4177317.696363,4348589.350378,-304.603627,-150.179196,0.788004
1462139685.353031,-2075669.428745,4163711.707039,4348660.160060,-303.611466,-152.175038,0.785518
1462139775.353031,-2102949.320843,4149926.386208,4348730.744420,-302.606227,-154.164326,0.782997
1462139865.353031,-2130138.154650,4135962.327625,4348801.100421,-301.587955,-156.146974,0.780443
1462139955.353031,-2157234.759099,4121820.132744,4348871.225029,-300.556693,-158.122896,0.777855
1462140045.353031,-2184237.967098,4107500.410691,4348941.115226,-299.512486,-160.092008,0.775233
1462140135.353031,-2211146.615576,4093003.778239,4349010.768002,-298.455378,-162.054224,0.772578
1462140225.353031,-2237959.545537,4078330.859780,4349080.180354,-297.385416,-164.009461,0.769890
1462140315.353031,-2264675.602106,4063482.287299,4349149.349295,-296.302644,-165.957633,0.767169
1462140405.353031,-2291293.634581,4048458.700348,4349218.271845,-295.207110,-167.898657,0.764415
1462140495.353031,-2317812.496482,4033260.746016,4349286.945034,-294.098861,-169.832450,0.761628
1462140585.353031,-2344231.045600,4017889.078901,4349355.365906,-292.977945,-171.758927,0.758807
1462140675.353031,-2370548.144048,4002344.361087,4349423.531513,-291.844410,-173.678007,0.755955
1462140765.353031,-2396762.658306,3986627.262106,4349491.438918,-290.698305,-175.589606,0.753069
1462140855.353031,-2422873.459276,3970738.458921,4349559.085198,-289.539679,-177.493642,0.750152
1462140945.353031,-2448879.422325,3954678.635885,4349626.467437,-288.368582,-179.390034,0.747202
1462141035.353031,-2474779.427335,3938448.484721,4349693.582735,-287.185064,-181.278698,0.744219
1462141125.353031,-2500572.358753,3922048.704486,4349760.428199,-285.989177,-183.159555,0.741205
1462141215.353031,-2526257.105637,3905480.001543,4349827.000952,-284.780972,-185.032523,0.738159
1462141305.353031,-2551832.561706,3888743.089534,4349893.298124,-283.560501,-186.897521,0.735081
1462141395.353031,-2577297.625384,3871838.689342,4349959.316861,-282.327816,-188.754469,0.731971
1462141485.353031,-2602651.199853,3854767.529066,4350025.054320,-281.082972,-190.603287,0.728830
1462141575.353031,-2627892.193093,3837530.343988,4350090.507667,-279.826020,-192.443896,0.725657
1462141665.353031,-2653019.517937,3820127.876539,4350155.674086,-278.557016,-194.276216,0.722454
1462141755.353031,-2678032.092112,3802560.876272,4350220.550767,-277.276015,-196.100168,0.719219
1462141845.353031,-2702928.838286,3784830.099823,4350285.134917,-275.983070,-197.915673,0.715953
1462141935.353031,-2727708.684119,3766936.310885,4350349.423754,-274.678239,-199.722654,0.712656
1462142025.353031,-2752370.562304,3748880.280172,4350413.414510,-273.361576,-201.521033,0.709328
1462142115.353031,-2776913.410616,3730662.785384,4350477.104427,-272.033140,-203.310732,0.705970
1462142205.353031,-2801336.171956,3712284.611177,4350540.490762,-270.692986,-205.091674,0.702582
1462142295.353031,-2825637.794397,3693746.549128,4350603.570785,-269.341174,-206.863782,0.699163
1462142385.353031,-2849817.231232,3675049.397699,4350666.341779,-267.977760,-208.626981,0.695714
1462142475.353031,-2873873.441015,3656193.962206,4350728.801040,-266.602805,-210.381193,0.692236
1462142565.353031,-2897805.387606,3637181.054782,4350790.945879,-265.216366,-212.126345,0.688727
1462142655.353031,-2921612.040221,3618011.494342,4350852.773617,-263.818504,-213.862359,0.685189
1462142745.353031,-2945292.373468,3598686.106549,4350914.281593,-262.409279,-215.589162,0.681621
1462142835.353031,-2968845.367401,3579205.723777,4350975.467156,-260.988752,-217.306680,0.678024
1462142925.353031,-2992270.007554,3559571.185076,4351036.327671,-259.556983,-219.014837,0.674397
1462143015.353031,-3015565.284992,3539783.336137,4351096.860517,-258.114035,-220.713562,0.670742
1462143105.353031,-3038730.196352,3519843.029252,4351157.063087,-256.659970,-222.402779,0.667058
1462143195.353031,-3061763.743884,3499751.123283,4351216.932786,-255.194849,-224.082418,0.663345
1462143285.353031,-3084664.935498,3479508.483617,4351276.467037,-253.718738,-225.752405,0.659603
1462143375.353031,-3107432.784804,3459115.982137,4351335.663275,-252.231698,-227.412669,0.655833
1462143465.353031,-3130066.311155,3438574.497181,4351394.518951,-250.733794,-229.063137,0.652035
1462143555.353031,-3152564.539691,3417884.913500,4351453.031528,-249.225090,-230.703740,0.648209
1462143645.353031,-3174926.501377,3397048.122228,4351511.198488,-247.705652,-232.334405,0.644354
1462143735.353031,-3197151.233050,3376065.020838,4351569.017323,-246.175545,-233.955064,0.640472
1462143825.353031,-3219237.777454,3354936.513104,4351626.485545,-244.634835,-235.565646,0.636563
1462143915.353031,-3241185.183290,3333663.509064,4351683.600677,-243.083588,-237.166081,0.632626
1462144005.353031,-3262992.505247,3312246.924979,4351740.360259,-241.521871,-238.756302,0.628661
1462144095.353031,-3284658.804051,3290687.683295,4351796.761847,-239.949752,-240.336239,0.624670
1462144185.353031,-3306183.146501,3268986.712601,4351852.803011,-238.367297,-241.905824,0.620652
1462144275.353031,-3327564.605509,3247144.947592,4351908.481338,-236.774575,-243.464990,0.616607
1462144365.353031,-3348802.260143,3225163.329027,4351963.794428,-235.171656,-245.013670,0.612535
1462144455.353031,-3369895.195664,3203042.803687,4352018.739899,-233.558607,-246.551796,0.608437
1462144545.353031,-3390842.503566,3180784.324339,4352073.315386,-231.935498,-248.079304,0.604313
1462144635.353031,-3411643.281618,3158388.849690,4352127.518536,-230.302399,-249.596126,0.600163
1462144725.353031,-3432296.633896,3135857.344346,4352181.347015,-228.659381,-251.102197,0.595987
1462144815.353031,-3452801.670829,3113190.778776,4352234.798504,-227.006515,-252.597453,0.591785
1462144905.353031,-3473157.509233,3090390.129263,4352287.870702,-225.343870,-254.081830,0.587558
1462144995.353031,-3493363.272350,3067456.377866,4352340.561322,-223.671520,-255.555262,0.583306
1462145085.353031,-3513418.089887,3044390.512378,4352392.868095,-221.989536,-257.017688,0.579028
1462145175.353031,-3533321.098052,3021193.526282,4352444.788767,-220.297991,-258.469043,0.574725
1462145265.353031,-3553071.439590,2997866.418707,4352496.321102,-218.596957,-259.909266,0.570398
1462145355.353031,-3572668.263825,2974410.194388,4352547.462880,-216.886507,-261.338294,0.566046
1462145445.353031,-3592110.726691,2950825.863621,4352598.211899,-215.166716,-262.756065,0.561670
1462145535.353031,-3611397.990770,2927114.442219,4352648.565972,-213.437658,-264.162520,0.557270
1462145625.353031,-3630529.225330,2903276.951472,4352698.522930,-211.699406,-265.557596,0.552845
1462145715.353031,-3649503.606360,2879314.418095,4352748.080623,-209.952036,-266.941235,0.548397
1462145805.353031,-3668320.316602,2855227.874192,4352797.236914,-208.195624,-268.313376,0.543925
1462145895.353031,-3686978.545592,2831018.357209,4352845.989687,-206.430243,-269.673960,0.539430
1462145985.353031,-3705477.489692,2806686.909886,4352894.336841,-204.655972,-271.022929,0.534911
1462146075.353031,-3723816.352122,2782234.580217,4352942.276295,-202.872886,-272.360225,0.530369
1462146165.353031,-3741994.343000,2757662.421402,4352989.805982,-201.081061,-273.685790,0.525805
1462146255.353031,-3760010.679371,2732971.491801,4353036.923857,-199.280576,-274.999566,0.521218
1462146345.353031,-3777864.585244,2708162.854891,4353083.627888,-197.471508,-276.301498,0.516608
1462146435.353031,-3795555.291623,2683237.579219,4353129.916065,-195.653934,-277.591530,0.511976
1462146525.353031,-3813082.036542,2658196.738354,4353175.786394,-193.827933,-278.869605,0.507323
1462146615.353031,-3830444.065097,2633041.410845,4353221.236898,-191.993583,-280.135668,0.502647
1462146705.353031,-3847640.629478,2607772.680170,4353266.265621,-190.150964,-281.389666,0.497950
1462146795.353031,-3864670.989002,2582391.634694,4353310.870622,-188.300155,-282.631544,0.493231
1462146885.353031,-3881534.410146,2556899.367616,4353355.049979,-186.441236,-283.861248,0.488491
1462146975.353031,-3898230.166576,2531296.976928,4353398.801791,-184.574286,-285.078726,0.483730
1462147065.353031,-3914757.539179,2505585.565365,4353442.124173,-182.699386,-286.283926,0.478948
1462147155.353031,-3931115.816096,2479766.240358,4353485.015257,-180.816618,-287.476794,0.474145
1462147245.353031,-3947304.292746,2453840.113992,4353527.473197,-178.926061,-288.657281,0.469322
1462147335.353031,-3963322.271860,2427808.302956,4353569.496163,-177.027797,-289.825334,0.464479
1462147425.353031,-3979169.063529,2401671.928463,4353611.082346,-175.121909,-290.980905,0.459616
1462147515.353031,-3994843.985208,2375432.116247,4353652.229955,-173.208478,-292.123942,0.454733
1462147605.353031,-4010346.361754,2349089.996497,4353692.937216,-171.287587,-293.254397,0.449830
1462147695.353031,-4025675.525455,2322646.703810,4353733.202377,-169.359317,-294.372222,0.444908
1462147785.353031,-4040830.816060,2296103.377137,4353773.023703,-167.423754,-295.477367,0.439967
1462147875.353031,-4055811.580807,2269461.159743,4353812.399479,-165.480979,-296.569785,0.435007
1462147965.353031,-4070617.174452,2242721.199148,4353851.328008,-163.531077,-297.649430,0.430028
1462148055.353031,-4085246.959293,2215884.647084,4353889.807614,-161.574131,-298.716255,0.425031
1462148145.353031,-4099700.305205,2188952.659443,4353927.836639,-159.610226,-299.770213,0.420015
1462148235.353031,-4113976.589658,2161926.396227,4353965.413446,-157.639446,-300.811260,0.414981
1462148325.353031,-4128075.197752,2134807.021500,4354002.536415,-155.661876,-301.839351,0.409930
1462148415.353031,-4141995.522236,2107595.703334,4354039.203947,-153.677602,-302.854440,0.404860
1462148505.353031,-4155736.963541,2080293.613764,4354075.414464,-151.686709,-303.856486,0.399774
1462148595.353031,-4169298.929802,2052901.928732,4354111.166404,-149.689282,-304.845443,0.394670
1462148685.353031,-4182680.836884,2025421.828042,4354146.458228,-147.685408,-305.821271,0.389549
1462148775.353031,-4195882.108407,1997854.495303,4354181.288417,-145.675173,-306.783926,0.384411
1462148865.353031,-4208902.175771,1970201.117884,4354215.655468,-143.658663,-307.733368,0.379257
1462148955.353031,-4221740.478183,1942462.886857,4354249.557903,-141.635966,-308.669555,0.374086
1462149045.353031,-4234396.462677,1914640.996953,4354282.994260,-139.607169,-309.592448,0.368899
1462149135.353031,-4246869.584139,1886736.646502,4354315.963100,-137.572358,-310.502005,0.363697
1462149225.353031,-4259159.305333,1858751.037388,4354348.463002,-135.531622,-311.398189,0.358478
1462149315.353031,-4271265.096922,1830685.374995,4354380.492567,-133.485048,-312.280961,0.353245
1462149405.353031,-4283186.437490,1802540.868154,4354412.050413,-131.432725,-313.150282,0.347996
1462149495.353031,-4294922.813566,1774318.729093,4354443.135183,-129.374741,-314.006115,0.342732
1462149585.353031,-4306473.719647,1746020.173384,4354473.745537,-127.311184,-314.848424,0.337453
1462149675.353031,-4317838.658217,1717646.419887,4354503.880157,-125.242144,-315.677171,0.332160
1462149765.353031,-4329017.139771,1689198.690707,4354533.537743,-123.167710,-316.492322,0.326852
1462149855.353031,-4340008.682833,1660678.211129,4354562.717020,-121.087970,-317.293841,0.321531
1462149945.353031,-4350812.813981,1632086.209576,4354591.416729,-119.003015,-318.081693,0.316195
1462150035.353031,-4361429.067865,1603423.917549,4354619.635635,-116.912935,-318.855846,0.310846
1462150125.353031,-4371856.987225,1574692.569577,4354647.372522,-114.817819,-319.616264,0.305484
1462150215.353031,-4382096.122915,1545893.403164,4354674.626195,-112.717757,-320.362917,0.300108
1462150305.353031,-4392146.033920,1517027.658735,4354701.395480,-110.612841,-321.095771,0.294719
1462150395.353031,-4402006.287374,1488096.579583,4354727.679224,-108.503160,-321.814794,0.289318
1462150485.353031,-4411676.458580,1459101.411813,4354753.476295,-106.388806,-322.519957,0.283904
1462150575.353031,-4421156.131029,1430043.404292,4354778.785581,-104.269870,-323.211228,0.278478
1462150665.353031,-4430444.896418,1400923.808594,4354803.605992,-102.146442,-323.888578,0.273040
1462150755.353031,-4439542.354664,1371743.878945,4354827.936460,-100.018615,-324.551978,0.267591
1462150845.353031,-4448448.113925,1342504.872169,4354851.775935,-97.886480,-325.201398,0.262129
1462150935.353031,-4457161.790618,1313208.047637,4354875.123390,-95.750129,-325.836812,0.256657
1462151025.353031,-4465683.009429,1283854.667207,4354897.977821,-93.609654,-326.458192,0.251173
1462151115.353031,-4474011.403337,1254445.995176,4354920.338243,-91.465146,-327.065510,0.245679
1462151205.353031,-4482146.613626,1224983.298219,4354942.203691,-89.316700,-327.658741,0.240174
1462151295.353031,-4490088.289898,1195467.845342,4354963.573225,-87.164406,-328.237860,0.234658
1462151385.353031,-4497836.090094,1165900.907821,4354984.445924,-85.008358,-328.802840,0.229133
1462151475.353031,-4505389.680503,1136283.759149,4355004.820888,-82.848648,-329.353659,0.223598
1462151565.353031,-4512748.735781,1106617.674983,4355024.697240,-80.685370,-329.890292,0.218053
1462151655.353031,-4519912.938961,1076903.933087,4355044.074123,-78.518617,-330.412716,0.212498
1462151745.353031,-4526881.981471,1047143.813277,4355062.950704,-76.348482,-330.920909,0.206935
1462151835.353031,-4533655.563143,1017338.597369,4355081.326167,-74.175059,-331.414848,0.201362
1462151925.353031,-4540233.392227,987489.569120,4355099.199723,-71.998440,-331.894513,0.195781
1462152015.353031,-4546615.185408,957598.014173,4355116.570600,-69.818721,-332.359882,0.190192
1462152105.353031,-4552800.667810,927665.220003,4355133.438052,-67.635994,-332.810937,0.184594
1462152195.353031,-4558789.573015,897692.475863,4355149.801349,-65.450354,-333.247656,0.178988
1462152285.353031,-4564581.643072,867681.072725,4355165.659789,-63.261895,-333.670022,0.173375
1462152375.353031,-4570176.628508,837632.303227,4355181.012688,-61.070712,-334.078017,0.167754
1462152465.353031,-4575574.288337,807547.461616,4355195.859383,-58.876898,-334.471622,0.162126
1462152555.353031,-4580774.390074,777427.843692,4355210.199237,-56.680548,-334.850821,0.156491
1462152645.353031,-4585776.709743,747274.746754,4355224.031630,-54.481756,-335.215597,0.150849
1462152735.353031,-4590581.031885,717089.469544,4355237.355967,-52.280618,-335.565936,0.145201
1462152825.353031,-4595187.149572,686873.312186,4355250.171674,-50.077229,-335.901820,0.139546
1462152915.353031,-4599594.864409,656627.576139,4355262.478198,-47.871682,-336.223237,0.133885
1462153005.353031,-4603803.986551,626353.564132,4355274.275010,-45.664074,-336.530173,0.128219
1462153095.353031,-4607814.334703,596052.580115,4355285.561600,-43.454498,-336.822613,0.122547
1462153185.353031,-4611625.736134,565725.929198,4355296.337484,-41.243051,-337.100546,0.116870
1462153275.353031,-4615238.026681,535374.917597,4355306.602196,-39.029828,-337.363960,0.111188
1462153365.353031,-4618651.050756,505000.852576,4355316.355294,-36.814923,-337.612843,0.105501
1462153455.353031,-4621864.661355,474605.042394,4355325.596358,-34.598433,-337.847184,0.099809
1462153545.353031,-4624878.720064,444188.796245,4355334.324990,-32.380453,-338.066974,0.094113
1462153635.353031,-4627693.097061,413753.424205,4355342.540814,-30.161078,-338.272202,0.088414
1462153725.353031,-4630307.671127,383300.237171,4355350.243475,-27.940403,-338.462861,0.082710
1462153815.353031,-4632722.329648,352830.546810,4355357.432642,-25.718526,-338.638942,0.077003
1462153905.353031,-4634936.968621,322345.665499,4355364.108004,-23.495541,-338.800436,0.071292
1462153995.353031,-4636951.492658,291846.906269,4355370.269275,-21.271543,-338.947339,0.065578
1462154085.353031,-4638765.814990,261335.582748,4355375.916188,-19.046630,-339.079642,0.059862
1462154175.353031,-4640379.857472,230813.009107,4355381.048500,-16.820896,-339.197340,0.054143
1462154265.353031,-4641793.550584,200280.500000,4355385.665991,-14.594438,-339.300429,0.048421
1462154355.353031,-4643006.833436,169739.370509,4355389.768460,-12.367351,-339.388904,0.042698
1462154445.353031,-4644019.653771,139190.936088,4355393.355731,-10.139731,-339.462760,0.036973
1462154535.353031,-4644831.967963,108636.512507,4355396.427650,-7.911674,-339.521996,0.031246
1462154625.353031,-4645443.741025,78077.415790,4355398.984084,-5.683277,-339.566608,0.025517
1462154715.353031,-4645854.946609,47514.962166,4355401.024922,-3.454635,-339.596594,0.019788
1462154805.353031,-4646065.567001,16950.468006,4355402.550076,-1.225845,-339.611953,0.014058
1462154895.353031,-4646075.593130,-13614.750228,4355403.559481,1.002999,-339.612684,0.008327
1462154985.353031,-4645885.024565,-44179.376046,4355404.053094,3.231799,-339.598788,0.002596
1462155075.353031,-4645493.869512,-74742.092981,4355404.030891,5.460460,-339.570265,-0.003136
1462155165.353031,-4644902.144821,-105301.584651,4355403.492875,7.688886,-339.527116,-0.008867
1462155255.353031,-4644109.875977,-135856.534811,4355402.439069,9.916981,-339.469343,-0.014598
1462155345.353031,-4643117.097104,-166405.627411,4355400.869517,12.144649,-339.396948,-0.020328
1462155435.353031,-4641923.850964,-196947.546655,4355398.784287,14.371793,-339.309935,-0.026057
1462155525.353031,-4640530.188950,-227480.977055,4355396.183468,16.598319,-339.208308,-0.031785
1462155615.353031,-4638936.171089,-258004.603489,4355393.067173,18.824130,-339.092070,-0.037512
1462155705.353031,-4637141.866040,-288517.111257,4355389.435536,21.049129,-338.961227,-0.043237
1462155795.353031,-4635147.351084,-319017.186138,4355385.288712,23.273223,-338.815785,-0.048961
1462155885.353031,-4632952.712129,-349503.514446,4355380.626881,25.496313,-338.655749,-0.054682
1462155975.353031,-4630558.043701,-379974.783089,4355375.450242,27.718306,-338.481127,-0.060401
1462156065.353031,-4627963.448943,-410429.679621,4355369.759019,29.939105,-338.291926,-0.066117
1462156155.353031,-4625169.039607,-440866.892302,4355363.553457,32.158614,-338.088154,-0.071830
1462156245.353031,-4622174.936052,-471285.110156,4355356.833822,34.376738,-337.869820,-0.077541
1462156335.353031,-4618981.267240,-501683.023022,4355349.600404,36.593382,-337.636933,-0.083248
1462156425.353031,-4615588.170726,-532059.321614,4355341.853515,38.808449,-337.389504,-0.088951
1462156515.353031,-4611995.792657,-562412.697580,4355333.593487,41.021845,-337.127543,-0.094651
1462156605.353031,-4608204.287761,-592741.843551,4355324.820677,43.233474,-336.851062,-0.100346
1462156695.353031,-4604213.819345,-623045.453204,4355315.535462,45.443241,-336.560072,-0.106037
1462156785.353031,-4600024.559284,-653322.221317,4355305.738242,47.651050,-336.254585,-0.111724
1462156875.353031,-4595636.688016,-683570.843821,4355295.429438,49.856807,-335.934616,-0.117406
1462156965.353031,-4591050.394533,-713790.017861,4355284.609495,52.060417,-335.600177,-0.123083
1462157055.353031,-4586265.876374,-743978.441852,4355273.278879,54.261784,-335.251284,-0.128754
1462157145.353031,-4581283.339615,-774134.815531,4355261.438076,56.460814,-334.887951,-0.134420
1462157235.353031,-4576102.998862,-804257.840015,4355249.087598,58.657413,-334.510194,-0.140080
1462157325.353031,-4570725.077241,-834346.217861,4355236.227975,60.851485,-334.118028,-0.145734
1462157415.353031,-4565149.806386,-864398.653114,4355222.859763,63.042935,-333.711472,-0.151382
1462157505.353031,-4559377.426432,-894413.851369,4355208.983535,65.231671,-333.290542,-0.157023
1462157595.353031,-4553408.186006,-924390.519826,4355194.599890,67.417597,-332.855257,-0.162658
1462157685.353031,-4547242.342212,-954327.367344,4355179.709447,69.600619,-332.405636,-0.168285
1462157775.353031,-4540880.160622,-984223.104495,4355164.312847,71.780643,-331.941697,-0.173906
1462157865.353031,-4534321.915264,-1014076.443624,4355148.410754,73.957576,-331.463461,-0.179519
1462157955.353031,-4527567.888613,-1043886.098901,4355132.003851,76.131323,-330.970948,-0.185124
1462158045.353031,-4520618.371575,-1073650.786378,4355115.092846,78.301791,-330.464180,-0.190721
1462158135.353031,-4513473.663476,-1103369.224045,4355097.678466,80.468887,-329.943178,-0.196310
1462158225.353031,-4506134.072050,-1133040.131881,4355079.761463,82.632516,-329.407966,-0.201890
1462158315.353031,-4498599.913424,-1162662.231916,4355061.342606,84.792587,-328.858564,-0.207462
1462158405.353031,-4490871.512107,-1192234.248279,4355042.422689,86.949005,-328.294999,-0.213025
1462158495.353031,-4482949.200971,-1221754.907257,4355023.002528,89.101678,-327.717293,-0.218578
1462158585.353031,-4474833.321244,-1251222.937350,4355003.082958,91.250514,-327.125472,-0.224122
1462158675.353031,-4466524.222489,-1280637.069325,4354982.664837,93.395419,-326.519562,-0.229657
1462158765.353031,-4458022.262592,-1309996.036270,4354961.749044,95.536302,-325.899587,-0.235182
1462158855.353031,-4449327.807744,-1339298.573647,4354940.336481,97.673069,-325.265576,-0.240696
1462158945.353031,-4440441.232430,-1368543.419351,4354918.428069,99.805630,-324.617555,-0.246200
1462159035.353031,-4431362.919408,-1397729.313762,4354896.024751,101.933892,-323.955552,-0.251694
1462159125.353031,-4422093.259695,-1426854.999797,4354873.127493,104.057764,-323.279596,-0.257177
1462159215.353031,-4412632.652549,-1455919.222969,4354849.737280,106.177153,-322.589715,-0.262649
1462159305.353031,-4402981.505454,-1484920.731436,4354825.855121,108.291969,-321.885941,-0.268109
1462159395.353031,-4393140.234099,-1513858.276059,4354801.482042,110.402122,-321.168302,-0.273558
1462159485.353031,-4383109.262363,-1542730.610452,4354776.619094,112.507518,-320.436830,-0.278995
1462159575.353031,-4372889.022295,-1571536.491039,4354751.267348,114.608069,-319.691556,-0.284420
1462159665.353031,-4362479.954097,-1600274.677106,4354725.427896,116.703684,-318.932512,-0.289833
1462159755.353031,-4351882.506103,-1628943.930856,4354699.101849,118.794272,-318.159732,-0.295233
1462159845.353031,-4341097.134763,-1657543.017458,4354672.290342,120.879743,-317.373248,-0.300620
1462159935.353031,-4330124.304617,-1686070.705107,4354644.994530,122.960008,-316.573094,-0.305995
1462160025.353031,-4318964.488284,-1714525.765070,4354617.215588,125.034977,-315.759305,-0.311356
1462160115.353031,-4307618.166434,-1742906.971743,4354588.954713,127.104560,-314.931916,-0.316705
1462160205.353031,-4296085.827769,-1771213.102705,4354560.213121,129.168669,-314.090962,-0.322039
1462160295.353031,-4284367.969007,-1799442.938766,4354530.992050,131.227215,-313.236480,-0.327359
1462160385.353031,-4272465.094852,-1827595.264024,4354501.292758,133.280108,-312.368506,-0.332666
1462160475.353031,-4260377.717981,-1855668.865913,4354471.116526,135.327260,-311.487078,-0.337958
1462160565.353031,-4248106.359015,-1883662.535262,4354440.464652,137.368584,-310.592234,-0.343236
1462160655.353031,-4235651.546500,-1911575.066338,4354409.338456,139.403991,-309.684012,-0.348498
1462160745.353031,-4223013.816885,-1939405.256906,4354377.739279,141.433394,-308.762451,-0.353746
1462160835.353031,-4210193.714496,-1967151.908278,4354345.668482,143.456705,-307.827592,-0.358979
1462160925.353031,-4197191.791514,-1994813.825360,4354313.127445,145.473837,-306.879474,-0.364196
1462161015.353031,-4184008.607953,-2022389.816712,4354280.117571,147.484703,-305.918138,-0.369397
1462161105.353031,-4170644.731633,-2049878.694593,4354246.640281,149.489217,-304.943626,-0.374583
1462161195.353031,-4157100.738156,-2077279.275014,4354212.697017,151.487292,-303.955979,-0.379752
1462161285.353031,-4143377.210883,-2104590.377791,4354178.289240,153.478843,-302.955241,-0.384905
1462161375.353031,-4129474.740907,-2131810.826591,4354143.418433,155.463783,-301.941454,-0.390041
1462161465.353031,-4115393.927030,-2158939.448987,4354108.086097,157.442026,-300.914661,-0.395161
1462161555.353031,-4101135.375734,-2185975.076508,4354072.293754,159.413489,-299.874908,-0.400264
1462161645.353031,-4086699.701156,-2212916.544688,4354036.042945,161.378085,-298.822239,-0.405349
1462161735.353031,-4072087.525064,-2239762.693115,4353999.335231,163.335731,-297.756699,-0.410417
1462161825.353031,-4057299.476826,-2266512.365485,4353962.172194,165.286341,-296.678334,-0.415467
1462161915.353031,-4042336.193386,-2293164.409647,4353924.555434,167.229832,-295.587191,-0.420499
1462162005.353031,-4027198.319237,-2319717.677657,4353886.486571,169.166121,-294.483317,-0.425514
1462162095.353031,-4011886.506389,-2346171.025825,4353847.967245,171.095123,-293.366758,-0.430510
1462162185.353031,-3996401.414346,-2372523.314762,4353808.999114,173.016756,-292.237564,-0.435487
1462162275.353031,-3980743.710076,-2398773.409437,4353769.583857,174.930936,-291.095783,-0.440445
1462162365.353031,-3964914.067979,-2424920.179216,4353729.723171,176.837583,-289.941463,-0.445385
