t_gps,r_x,r_y,r_z,v_x,v_y,v_z
1461489364.934000,4241498.712023,547661.114054,4716610.039476,-39.924301,308.410441,0.092114
1461489369.934000,4241298.809420,549203.129759,4716610.500762,-40.036746,308.395864,0.092403
1461489374.934000,4241098.344605,550745.072476,4716610.963495,-40.149186,308.381245,0.092693
1461489379.934000,4240897.317604,552286.942000,4716611.427674,-40.261621,308.366586,0.092982
1461489384.934000,4240695.728443,553828.738126,4716611.893300,-40.374050,308.351886,0.093271
1461489389.934000,4240493.577150,555370.460648,4716612.360372,-40.486474,308.337145,0.093561
1461489394.934000,4240290.863751,556912.109362,4716612.828891,-40.598892,308.322363,0.093850
1461489399.934000,4240087.588274,558453.684063,4716613.298857,-40.711305,308.307540,0.094139
1461489404.934000,4239883.750745,559995.184546,4716613.770268,-40.823713,308.292676,0.094429
1461489409.934000,4239679.351191,561536.610605,4716614.243126,-40.936115,308.277770,0.094718
1461489414.934000,4239474.389640,563077.962037,4716614.717431,-41.048512,308.262824,0.095007
1461489419.934000,4239268.866119,564619.238636,4716615.193181,-41.160903,308.247837,0.095296
1461489424.934000,4239062.780655,566160.440198,4716615.670377,-41.273289,308.232809,0.095585
1461489429.934000,4238856.133276,567701.566516,4716616.149020,-41.385669,308.217740,0.095875
1461489434.934000,4238648.924008,569242.617388,4716616.629108,-41.498044,308.202630,0.096164
1461489439.934000,4238441.152881,570783.592607,4716617.110643,-41.610413,308.187479,0.096453
1461489444.934000,4238232.819920,572324.491969,4716617.593623,-41.722777,308.172287,0.096742
1461489449.934000,4238023.925155,573865.315268,4716618.078049,-41.835135,308.157055,0.097031
1461489454.934000,4237814.468612,575406.062301,4716618.563920,-41.947488,308.141781,0.097320
1461489459.934000,4237604.450320,576946.732862,4716619.051238,-42.059835,308.126466,0.097610
1461489464.934000,4237393.870306,578487.326747,4716619.540001,-42.172177,308.111110,0.097899
1461489469.934000,4237182.728598,580027.843751,4716620.030209,-42.284513,308.095713,0.098188
1461489474.934000,4236971.025226,581568.283668,4716620.521863,-42.396843,308.080276,0.098477
1461489479.934000,4236758.760215,583108.646294,4716621.014962,-42.509168,308.064797,0.098766
1461489484.934000,4236545.933596,584648.931425,4716621.509507,-42.621487,308.049277,0.099055
1461489489.934000,4236332.545396,586189.138856,4716622.005497,-42.733800,308.033717,0.099344
1461489494.934000,4236118.595643,587729.268381,4716622.502932,-42.846108,308.018115,0.099633
1461489499.934000,4235904.084367,589269.319796,4716623.001812,-42.958409,308.002473,0.099922
1461489504.934000,4235689.011595,590809.292897,4716623.502137,-43.070706,307.986789,0.100211
1461489509.934000,4235473.377356,592349.187478,4716624.003907,-43.182996,307.971065,0.100500
1461489514.934000,4235257.181678,593889.003336,4716624.507122,-43.295281,307.955300,0.100789
1461489519.934000,4235040.424592,595428.740264,4716625.011782,-43.407560,307.939494,0.101078
1461489524.934000,4234823.106124,596968.398060,4716625.517887,-43.519833,307.923646,0.101367
1461489529.934000,4234605.226305,598507.976517,4716626.025436,-43.632101,307.907758,0.101656
1461489534.934000,4234386.785163,600047.475431,4716626.534431,-43.744362,307.891829,0.101945
1461489539.934000,4234167.782727,601586.894598,4716627.044869,-43.856618,307.875859,0.102234
1461489544.934000,4233948.219026,603126.233812,4716627.556753,-43.968868,307.859849,0.102523
1461489549.934000,4233728.094090,604665.492870,4716628.070080,-44.081112,307.843797,0.102811
1461489554.934000,4233507.407948,606204.671567,4716628.584852,-44.193351,307.827704,0.103100
1461489559.934000,4233286.160629,607743.769698,4716629.101069,-44.305583,307.811570,0.103389
1461489564.934000,4233064.352162,609282.787058,4716629.618729,-44.417810,307.795396,0.103678
1461489569.934000,4232841.982578,610821.723443,4716630.137834,-44.530030,307.779180,0.103967
1461489574.934000,4232619.051905,612360.578648,4716630.658383,-44.642245,307.762924,0.104256
1461489579.934000,4232395.560173,613899.352469,4716631.180376,-44.754454,307.746627,0.104544
1461489584.934000,4232171.507412,615438.044700,4716631.703813,-44.866657,307.730288,0.104833
1461489589.934000,4231946.893651,616976.655139,4716632.228694,-44.978854,307.713909,0.105122
1461489594.934000,4231721.718922,618515.183580,4716632.755019,-45.091045,307.697489,0.105411
1461489599.934000,4231495.983253,620053.629818,4716633.282787,-45.203229,307.681028,0.105699
1461489604.934000,4231269.686674,621591.993649,4716633.811999,-45.315408,307.664526,0.105988
1461489609.934000,4231042.829216,623130.274868,4716634.342655,-45.427581,307.647984,0.106277
1461489614.934000,4230815.410908,624668.473272,4716634.874754,-45.539748,307.631400,0.106566
1461489619.934000,4230587.431782,626206.588655,4716635.408297,-45.651909,307.614775,0.106854
1461489624.934000,4230358.891867,627744.620813,4716635.943283,-45.764064,307.598110,0.107143
1461489629.934000,4230129.791193,629282.569541,4716636.479713,-45.876212,307.581404,0.107432
1461489634.934000,4229900.129792,630820.434636,4716637.017586,-45.988355,307.564656,0.107720
1461489639.934000,4229669.907693,632358.215893,4716637.556902,-46.100491,307.547868,0.108009
1461489644.934000,4229439.124928,633895.913106,4716638.097661,-46.212621,307.531039,0.108297
1461489649.934000,4229207.781526,635433.526073,4716638.639863,-46.324746,307.514169,0.108586
1461489654.934000,4228975.877520,636971.054588,4716639.183508,-46.436864,307.497259,0.108875
1461489659.934000,4228743.412938,638508.498447,4716639.728596,-46.548975,307.480307,0.109163
1461489664.934000,4228510.387813,640045.857445,4716640.275127,-46.661081,307.463315,0.109452
1461489669.934000,4228276.802176,641583.131379,4716640.823100,-46.773180,307.446281,0.109740
1461489674.934000,4228042.656057,643120.320044,4716641.372517,-46.885274,307.429207,0.110029
1461489679.934000,4227807.949487,644657.423236,4716641.923376,-46.997361,307.412092,0.110317
1461489684.934000,4227572.682499,646194.440749,4716642.475677,-47.109441,307.394936,0.110606
1461489689.934000,4227336.855122,647731.372380,4716643.029421,-47.221516,307.377739,0.110894
1461489694.934000,4227100.467389,649268.217926,4716643.584608,-47.333584,307.360501,0.111183
1461489699.934000,4226863.519331,650804.977180,4716644.141236,-47.445646,307.343223,0.111471
1461489704.934000,4226626.010979,652341.649939,4716644.699307,-47.557701,307.325903,0.111760
1461489709.934000,4226387.942364,653878.235999,4716645.258820,-47.669751,307.308543,0.112048
1461489714.934000,4226149.313520,655414.735156,4716645.819775,-47.781794,307.291142,0.112337
1461489719.934000,4225910.124476,656951.147204,4716646.382173,-47.893830,307.273700,0.112625
1461489724.934000,4225670.375266,658487.471941,4716646.946012,-48.005860,307.256217,0.112913
1461489729.934000,4225430.065921,660023.709161,4716647.511293,-48.117884,307.238693,0.113202
1461489734.934000,4225189.196472,661559.858661,4716648.078016,-48.229902,307.221129,0.113490
1461489739.934000,4224947.766953,663095.920236,4716648.646180,-48.341913,307.203523,0.113778
1461489744.934000,4224705.777394,664631.893682,4716649.215786,-48.453917,307.185877,0.114067
1461489749.934000,4224463.227829,666167.778795,4716649.786834,-48.565915,307.168190,0.114355
1461489754.934000,4224220.118289,667703.575371,4716650.359323,-48.677907,307.150462,0.114643
1461489759.934000,4223976.448807,669239.283205,4716650.933254,-48.789892,307.132694,0.114932
1461489764.934000,4223732.219415,670774.902093,4716651.508626,-48.901871,307.114884,0.115220
1461489769.934000,4223487.430145,672310.431832,4716652.085439,-49.013843,307.097034,0.115508
1461489774.934000,4223242.081031,673845.872217,4716652.663694,-49.125809,307.079142,0.115796
1461489779.934000,4222996.172105,675381.223044,4716653.243390,-49.237768,307.061210,0.116084
1461489784.934000,4222749.703398,676916.484109,4716653.824526,-49.349721,307.043238,0.116373
1461489789.934000,4222502.674946,678451.655207,4716654.407104,-49.461667,307.025224,0.116661
1461489794.934000,4222255.086779,679986.736135,4716654.991122,-49.573606,307.007169,0.116949
1461489799.934000,4222006.938931,681521.726689,4716655.576582,-49.685539,306.989074,0.117237
1461489804.934000,4221758.231435,683056.626665,4716656.163482,-49.797466,306.970938,0.117525
1461489809.934000,4221508.964324,684591.435858,4716656.751822,-49.909385,306.952761,0.117813
1461489814.934000,4221259.137631,686126.154064,4716657.341604,-50.021298,306.934544,0.118102
1461489819.934000,4221008.751390,687660.781080,4716657.932825,-50.133205,306.916285,0.118390
1461489824.934000,4220757.805633,689195.316701,4716658.525488,-50.245104,306.897986,0.118678
1461489829.934000,4220506.300394,690729.760725,4716659.119590,-50.356997,306.879646,0.118966
1461489834.934000,4220254.235707,692264.112945,4716659.715133,-50.468884,306.861265,0.119254
1461489839.934000,4220001.611604,693798.373159,4716660.312116,-50.580763,306.842843,0.119542
1461489844.934000,4219748.428120,695332.541162,4716660.910539,-50.692636,306.824381,0.119830
1461489849.934000,4219494.685289,696866.616752,4716661.510402,-50.804503,306.805877,0.120118
1461489854.934000,4219240.383143,698400.599722,4716662.111705,-50.916362,306.787333,0.120406
1461489859.934000,4218985.521717,699934.489871,4716662.714448,-51.028215,306.768748,0.120694
1461489864.934000,4218730.101045,701468.286993,4716663.318630,-51.140061,306.750123,0.120982
1461489869.934000,4218474.121160,703001.990885,4716663.924252,-51.251900,306.731456,0.121270
1461489874.934000,4218217.582096,704535.601344,4716664.531314,-51.363732,306.712749,0.121558
1461489879.934000,4217960.483889,706069.118164,4716665.139816,-51.475557,306.694001,0.121845
1461489884.934000,4217702.826571,707602.541143,4716665.749757,-51.587376,306.675212,0.122133
1461489889.934000,4217444.610178,709135.870077,4716666.361137,-51.699188,306.656383,0.122421
1461489894.934000,4217185.834743,710669.104760,4716666.973957,-51.810993,306.637513,0.122709
1461489899.934000,4216926.500300,712202.244991,4716667.588215,-51.922791,306.618602,0.122997
1461489904.934000,4216666.606885,713735.290565,4716668.203913,-52.034582,306.599650,0.123285
1461489909.934000,4216406.154532,715268.241278,4716668.821050,-52.146366,306.580657,0.123572
1461489914.934000,4216145.143276,716801.096926,4716669.439626,-52.258143,306.561624,0.123860
1461489919.934000,4215883.573150,718333.857306,4716670.059641,-52.369913,306.542550,0.124148
1461489924.934000,4215621.444191,719866.522214,4716670.681095,-52.481677,306.523435,0.124436
1461489929.934000,4215358.756433,721399.091446,4716671.303987,-52.593433,306.504280,0.124723
1461489934.934000,4215095.509910,722931.564799,4716671.928318,-52.705182,306.485083,0.125011
1461489939.934000,4214831.704658,724463.942068,4716672.554088,-52.816925,306.465846,0.125299
1461489944.934000,4214567.340711,725996.223049,4716673.181296,-52.928660,306.446569,0.125587
1461489949.934000,4214302.418106,727528.407541,4716673.809942,-53.040388,306.427250,0.125874
1461489954.934000,4214036.936877,729060.495338,4716674.440027,-53.152110,306.407891,0.126162
1461489959.934000,4213770.897059,730592.486236,4716675.071550,-53.263824,306.388491,0.126450
1461489964.934000,4213504.298688,732124.380033,4716675.704511,-53.375531,306.369050,0.126737
1461489969.934000,4213237.141800,733656.176525,4716676.338910,-53.487231,306.349569,0.127025
1461489974.934000,4212969.426429,735187.875507,4716676.974747,-53.598924,306.330047,0.127312
1461489979.934000,4212701.152612,736719.476777,4716677.612022,-53.710610,306.310484,0.127600
1461489984.934000,4212432.320383,738250.980131,4716678.250735,-53.822288,306.290880,0.127887
1461489989.934000,4212162.929780,739782.385365,4716678.890885,-53.933960,306.271236,0.128175
1461489994.934000,4211892.980837,741313.692275,4716679.532473,-54.045624,306.251551,0.128462
1461489999.934000,4211622.473590,742844.900659,4716680.175499,-54.157281,306.231825,0.128750
1461490004.934000,4211351.408076,744376.010311,4716680.819962,-54.268931,306.212058,0.129037
1461490009.934000,4211079.784330,745907.021030,4716681.465862,-54.380574,306.192251,0.129325
1461490014.934000,4210807.602389,747437.932611,4716682.113200,-54.492209,306.172403,0.129612
1461490019.934000,4210534.862289,748968.744851,4716682.761975,-54.603837,306.152515,0.129900
1461490024.934000,4210261.564066,750499.457546,4716683.412187,-54.715458,306.132585,0.130187
1461490029.934000,4209987.707756,752030.070493,4716684.063836,-54.827072,306.112616,0.130475
1461490034.934000,4209713.293396,753560.583489,4716684.716922,-54.938678,306.092605,0.130762
1461490039.934000,4209438.321022,755090.996329,4716685.371445,-55.050277,306.072553,0.131049
1461490044.934000,4209162.790670,756621.308811,4716686.027405,-55.161869,306.052461,0.131337
1461490049.934000,4208886.702379,758151.520731,4716686.684801,-55.273454,306.032329,0.131624
1461490054.934000,4208610.056183,759681.631886,4716687.343634,-55.385031,306.012155,0.131911
1461490059.934000,4208332.852120,761211.642071,4716688.003904,-55.496601,305.991941,0.132199
1461490064.934000,4208055.090227,762741.551085,4716688.665609,-55.608163,305.971686,0.132486
1461490069.934000,4207776.770541,764271.358723,4716689.328752,-55.719718,305.951391,0.132773
1461490074.934000,4207497.893098,765801.064782,4716689.993330,-55.831265,305.931055,0.133060
1461490079.934000,4207218.457936,767330.669059,4716690.659345,-55.942806,305.910678,0.133348
1461490084.934000,4206938.465092,768860.171350,4716691.326795,-56.054338,305.890261,0.133635
1461490089.934000,4206657.914603,770389.571452,4716691.995682,-56.165864,305.869802,0.133922
1461490094.934000,4206376.806507,771918.869162,4716692.666004,-56.277381,305.849304,0.134209
1461490099.934000,4206095.140840,773448.064277,4716693.337763,-56.388892,305.828764,0.134496
1461490104.934000,4205812.917641,774977.156592,4716694.010957,-56.500394,305.808184,0.134783
1461490109.934000,4205530.136946,776506.145906,4716694.685586,-56.611890,305.787563,0.135070
1461490114.934000,4205246.798794,778035.032013,4716695.361651,-56.723378,305.766902,0.135358
1461490119.934000,4204962.903221,779563.814713,4716696.039152,-56.834858,305.746200,0.135645
1461490124.934000,4204678.450267,781092.493800,4716696.718088,-56.946330,305.725457,0.135932
1461490129.934000,4204393.439967,782621.069073,4716697.398459,-57.057796,305.704674,0.136219
1461490134.934000,4204107.872362,784149.540327,4716698.080265,-57.169253,305.683850,0.136506
1461490139.934000,4203821.747487,785677.907359,4716698.763507,-57.280703,305.662985,0.136793
1461490144.934000,4203535.065383,787206.169967,4716699.448183,-57.392145,305.642080,0.137080
1461490149.934000,4203247.826085,788734.327947,4716700.134295,-57.503580,305.621134,0.137367
1461490154.934000,4202960.029634,790262.381096,4716700.821841,-57.615007,305.600148,0.137654
1461490159.934000,4202671.676066,791790.329211,4716701.510822,-57.726426,305.579121,0.137941
1461490164.934000,4202382.765421,793318.172089,4716702.201237,-57.837838,305.558053,0.138227
1461490169.934000,4202093.297737,794845.909526,4716702.893087,-57.949242,305.536944,0.138514
1461490174.934000,4201803.273051,796373.541320,4716703.586371,-58.060638,305.515795,0.138801
1461490179.934000,4201512.691404,797901.067268,4716704.281090,-58.172027,305.494606,0.139088
1461490184.934000,4201221.552833,799428.487166,4716704.977243,-58.283408,305.473376,0.139375
1461490189.934000,4200929.857377,800955.800811,4716705.674830,-58.394781,305.452105,0.139662
1461490194.934000,4200637.605075,802483.008000,4716706.373852,-58.506146,305.430793,0.139949
1461490199.934000,4200344.795965,804010.108531,4716707.074307,-58.617504,305.409441,0.140235
1461490204.934000,4200051.430087,805537.102201,4716707.776196,-58.728854,305.388049,0.140522
1461490209.934000,4199757.507480,807063.988805,4716708.479519,-58.840196,305.366615,0.140809
1461490214.934000,4199463.028183,808590.768142,4716709.184275,-58.951530,305.345142,0.141096
1461490219.934000,4199167.992235,810117.440008,4716709.890466,-59.062856,305.323627,0.141382
1461490224.934000,4198872.399674,811644.004201,4716710.598089,-59.174174,305.302072,0.141669
1461490229.934000,4198576.250541,813170.460517,4716711.307146,-59.285485,305.280477,0.141956
1461490234.934000,4198279.544875,814696.808753,4716712.017637,-59.396788,305.258840,0.142242
1461490239.934000,4197982.282715,816223.048707,4716712.729560,-59.508083,305.237164,0.142529
1461490244.934000,4197684.464101,817749.180176,4716713.442917,-59.619369,305.215446,0.142816
1461490249.934000,4197386.089072,819275.202957,4716714.157707,-59.730648,305.193688,0.143102
1461490254.934000,4197087.157668,820801.116847,4716714.873930,-59.841919,305.171890,0.143389
1461490259.934000,4196787.669929,822326.921643,4716715.591585,-59.953183,305.150051,0.143675
1461490264.934000,4196487.625894,823852.617142,4716716.310674,-60.064438,305.128171,0.143962
1461490269.934000,4196187.025604,825378.203142,4716717.031195,-60.175685,305.106251,0.144248
1461490274.934000,4195885.869098,826903.679440,4716717.753148,-60.286924,305.084290,0.144535
1461490279.934000,4195584.156416,828429.045832,4716718.476534,-60.398155,305.062289,0.144821
1461490284.934000,4195281.887599,829954.302116,4716719.201353,-60.509378,305.040247,0.145108
1461490289.934000,4194979.062687,831479.448090,4716719.927603,-60.620593,305.018165,0.145394
1461490294.934000,4194675.681720,833004.483551,4716720.655286,-60.731800,304.996042,0.145681
1461490299.934000,4194371.744738,834529.408295,4716721.384401,-60.842999,304.973878,0.145967
1461490304.934000,4194067.251781,836054.222120,4716722.114948,-60.954190,304.951674,0.146253
1461490309.934000,4193762.202891,837578.924824,4716722.846927,-61.065373,304.929430,0.146540
1461490314.934000,4193456.598108,839103.516204,4716723.580337,-61.176547,304.907144,0.146826
1461490319.934000,4193150.437472,840627.996056,4716724.315179,-61.287714,304.884819,0.147112
1461490324.934000,4192843.721024,842152.364179,4716725.051453,-61.398872,304.862453,0.147399
1461490329.934000,4192536.448805,843676.620370,4716725.789159,-61.510022,304.840046,0.147685
1461490334.934000,4192228.620855,845200.764426,4716726.528295,-61.621164,304.817599,0.147971
1461490339.934000,4191920.237216,846724.796145,4716727.268863,-61.732298,304.795111,0.148258
1461490344.934000,4191611.297929,848248.715323,4716728.010863,-61.843423,304.772583,0.148544
1461490349.934000,4191301.803034,849772.521759,4716728.754293,-61.954541,304.750014,0.148830
1461490354.934000,4190991.752573,851296.215250,4716729.499154,-62.065650,304.727405,0.149116
1461490359.934000,4190681.146588,852819.795592,4716730.245446,-62.176751,304.704755,0.149402
1461490364.934000,4190369.985118,854343.262585,4716730.993169,-62.287843,304.682064,0.149688
1461490369.934000,4190058.268206,855866.616024,4716731.742323,-62.398928,304.659334,0.149975
1461490374.934000,4189745.995894,857389.855708,4716732.492907,-62.510004,304.636562,0.150261
1461490379.934000,4189433.168222,858912.981435,4716733.244922,-62.621071,304.613750,0.150547
1461490384.934000,4189119.785232,860435.993001,4716733.998367,-62.732131,304.590898,0.150833
1461490389.934000,4188805.846966,861958.890204,4716734.753243,-62.843182,304.568005,0.151119
1461490394.934000,4188491.353466,863481.672842,4716735.509549,-62.954225,304.545072,0.151405
1461490399.934000,4188176.304773,865004.340712,4716736.267284,-63.065259,304.522098,0.151691
1461490404.934000,4187860.700929,866526.893612,4716737.026450,-63.176285,304.499084,0.151977
1461490409.934000,4187544.541977,868049.331340,4716737.787046,-63.287302,304.476029,0.152263
1461490414.934000,4187227.827958,869571.653693,4716738.549071,-63.398312,304.452934,0.152549
1461490419.934000,4186910.558914,871093.860468,4716739.312527,-63.509312,304.429798,0.152835
1461490424.934000,4186592.734888,872615.951464,4716740.077412,-63.620304,304.406622,0.153121
1461490429.934000,4186274.355922,874137.926477,4716740.843726,-63.731288,304.383406,0.153407
1461490434.934000,4185955.422058,875659.785307,4716741.611470,-63.842264,304.360148,0.153692
1461490439.934000,4185635.933338,877181.527750,4716742.380642,-63.953230,304.336851,0.153978
1461490444.934000,4185315.889806,878703.153604,4716743.151245,-64.064189,304.313513,0.154264
1461490449.934000,4184995.291503,880224.662666,4716743.923276,-64.175139,304.290134,0.154550
1461490454.934000,4184674.138472,881746.054736,4716744.696736,-64.286080,304.266716,0.154836
1461490459.934000,4184352.430756,883267.329609,4716745.471625,-64.397013,304.243256,0.155121
1461490464.934000,4184030.168398,884788.487085,4716746.247943,-64.507937,304.219756,0.155407
1461490469.934000,4183707.351440,886309.526960,4716747.025690,-64.618853,304.196216,0.155693
1461490474.934000,4183383.979926,887830.449034,4716747.804865,-64.729760,304.172635,0.155979
1461490479.934000,4183060.053898,889351.253102,4716748.585469,-64.840658,304.149014,0.156264
1461490484.934000,4182735.573399,890871.938964,4716749.367501,-64.951548,304.125353,0.156550
1461490489.934000,4182410.538473,892392.506417,4716750.150961,-65.062429,304.101651,0.156836
1461490494.934000,4182084.949163,893912.955259,4716750.935849,-65.173301,304.077908,0.157121
1461490499.934000,4181758.805512,895433.285287,4716751.722166,-65.284165,304.054125,0.157407
1461490504.934000,4181432.107563,896953.496301,4716752.509910,-65.395020,304.030302,0.157692
1461490509.934000,4181104.855360,898473.588097,4716753.299082,-65.505867,304.006439,0.157978
1461490514.934000,4180777.048947,899993.560474,4716754.089682,-65.616705,303.982534,0.158263
1461490519.934000,4180448.688366,901513.413229,4716754.881710,-65.727534,303.958590,0.158549
1461490524.934000,4180119.773662,903033.146161,4716755.675165,-65.838354,303.934605,0.158834
1461490529.934000,4179790.304879,904552.759067,4716756.470047,-65.949166,303.910580,0.159120
1461490534.934000,4179460.282059,906072.251746,4716757.266357,-66.059968,303.886514,0.159405
1461490539.934000,4179129.705248,907591.623995,4716758.064094,-66.170762,303.862408,0.159691
1461490544.934000,4178798.574488,909110.875612,4716758.863259,-66.281548,303.838261,0.159976
1461490549.934000,4178466.889824,910630.006396,4716759.663850,-66.392324,303.814074,0.160262
1461490554.934000,4178134.651301,912149.016144,4716760.465868,-66.503092,303.789847,0.160547
1461490559.934000,4177801.858962,913667.904655,4716761.269313,-66.613850,303.765580,0.160832
1461490564.934000,4177468.512851,915186.671727,4716762.074184,-66.724600,303.741271,0.161118
1461490569.934000,4177134.613013,916705.317158,4716762.880482,-66.835341,303.716923,0.161403
1461490574.934000,4176800.159492,918223.840745,4716763.688207,-66.946073,303.692534,0.161688
1461490579.934000,4176465.152332,919742.242288,4716764.497358,-67.056797,303.668105,0.161973
1461490584.934000,4176129.591579,921260.521583,4716765.307935,-67.167511,303.643635,0.162259
1461490589.934000,4175793.477277,922778.678430,4716766.119938,-67.278216,303.619126,0.162544
