t_gps,r_x,r_y,r_z,v_x,v_y,v_z
1454838178.880000,2022008.766890,-3766171.377180,4717810.973655,274.644476,146.569157,-0.705618
1454838183.880000,2023381.855759,-3765438.281075,4717807.445839,274.591018,146.669285,-0.705486
1454838188.880000,2024754.677246,-3764704.684380,4717803.918687,274.537524,146.769393,-0.705353
1454838193.880000,2026127.231170,-3763970.587195,4717800.392201,274.483993,146.869481,-0.705219
1454838198.880000,2027499.517347,-3763235.989615,4717796.866381,274.430425,146.969550,-0.705086
1454838203.880000,2028871.535595,-3762500.891739,4717793.341227,274.376821,147.069600,-0.704953
1454838208.880000,2030243.285731,-3761765.293665,4717789.816739,274.323181,147.169630,-0.704820
1454838213.880000,2031614.767575,-3761029.195490,4717786.292919,274.269504,147.269640,-0.704686
1454838218.880000,2032985.980942,-3760292.597312,4717782.769767,274.215790,147.369631,-0.704552
1454838223.880000,2034356.925651,-3759555.499229,4717779.247282,274.162040,147.469602,-0.704419
1454838228.880000,2035727.601519,-3758817.901339,4717775.725466,274.108254,147.569554,-0.704285
1454838233.880000,2037098.008365,-3758079.803740,4717772.204319,274.054431,147.669486,-0.704151
1454838238.880000,2038468.146005,-3757341.206531,4717768.683841,274.000572,147.769398,-0.704017
1454838243.880000,2039838.014259,-3756602.109809,4717765.164034,273.946676,147.869291,-0.703883
1454838248.880000,2041207.612944,-3755862.513673,4717761.644897,273.892744,147.969164,-0.703749
1454838253.880000,2042576.941877,-3755122.418220,4717758.126430,273.838776,148.069017,-0.703615
1454838258.880000,2043946.000877,-3754381.823550,4717754.608635,273.784771,148.168851,-0.703481
1454838263.880000,2045314.789762,-3753640.729761,4717751.091512,273.730730,148.268665,-0.703346
1454838268.880000,2046683.308350,-3752899.136951,4717747.575062,273.676652,148.368459,-0.703212
1454838273.880000,2048051.556459,-3752157.045220,4717744.059284,273.622538,148.468233,-0.703077
1454838278.880000,2049419.533906,-3751414.454664,4717740.544179,273.568388,148.567988,-0.702942
1454838283.880000,2050787.240511,-3750671.365384,4717737.029748,273.514201,148.667723,-0.702807
1454838288.880000,2052154.676091,-3749927.777479,4717733.515991,273.459978,148.767439,-0.702673
1454838293.880000,2053521.840465,-3749183.691046,4717730.002908,273.405719,148.867134,-0.702538
1454838298.880000,2054888.733450,-3748439.106185,4717726.490501,273.351423,148.966810,-0.702403
1454838303.880000,2056255.354865,-3747694.022994,4717722.978769,273.297091,149.066466,-0.702267
1454838308.880000,2057621.704529,-3746948.441574,4717719.467714,273.242722,149.166102,-0.702132
1454838313.880000,2058987.782259,-3746202.362023,4717715.957335,273.188317,149.265718,-0.701997
1454838318.880000,2060353.587875,-3745455.784440,4717712.447633,273.133876,149.365315,-0.701861
1454838323.880000,2061719.121194,-3744708.708924,4717708.938608,273.079399,149.464891,-0.701726
1454838328.880000,2063084.382035,-3743961.135575,4717705.430261,273.024885,149.564448,-0.701590
1454838333.880000,2064449.370217,-3743213.064492,4717701.922592,272.970335,149.663985,-0.701454
1454838338.880000,2065814.085558,-3742464.495775,4717698.415603,272.915749,149.763502,-0.701319
1454838343.880000,2067178.527877,-3741715.429523,4717694.909292,272.861126,149.862999,-0.701183
1454838348.880000,2068542.696991,-3740965.865836,4717691.403662,272.806467,149.962476,-0.701047
1454838353.880000,2069906.592721,-3740215.804813,4717687.898711,272.751772,150.061933,-0.700911
1454838358.880000,2071270.214885,-3739465.246553,4717684.394442,272.697041,150.161370,-0.700774
1454838363.880000,2072633.563300,-3738714.191158,4717680.890853,272.642273,150.260787,-0.700638
1454838368.880000,2073996.637787,-3737962.638727,4717677.387946,272.587469,150.360185,-0.700502
1454838373.880000,2075359.438164,-3737210.589358,4717673.885722,272.532629,150.459562,-0.700365
1454838378.880000,2076721.964250,-3736458.043154,4717670.384179,272.477752,150.558919,-0.700229
1454838383.880000,2078084.215863,-3735705.000213,4717666.883320,272.422840,150.658257,-0.700092
1454838388.880000,2079446.192822,-3734951.460636,4717663.383144,272.367891,150.757574,-0.699955
1454838393.880000,2080807.894947,-3734197.424522,4717659.883653,272.312906,150.856871,-0.699818
1454838398.880000,2082169.322057,-3733442.891973,4717656.384845,272.257885,150.956148,-0.699682
1454838403.880000,2083530.473970,-3732687.863088,4717652.886723,272.202827,151.055405,-0.699544
1454838408.880000,2084891.350505,-3731932.337968,4717649.389286,272.147734,151.154642,-0.699407
1454838413.880000,2086251.951482,-3731176.316713,4717645.892534,272.092604,151.253859,-0.699270
1454838418.880000,2087612.276720,-3730419.799424,4717642.396469,272.037438,151.353056,-0.699133
1454838423.880000,2088972.326038,-3729662.786201,4717638.901091,271.982236,151.452233,-0.698995
1454838428.880000,2090332.099255,-3728905.277145,4717635.406400,271.926998,151.551389,-0.698858
1454838433.880000,2091691.596190,-3728147.272356,4717631.912397,271.871723,151.650526,-0.698720
1454838438.880000,2093050.816662,-3727388.771936,4717628.419081,271.816413,151.749642,-0.698583
1454838443.880000,2094409.760492,-3726629.775985,4717624.926455,271.761066,151.848738,-0.698445
1454838448.880000,2095768.427497,-3725870.284605,4717621.434517,271.705683,151.947814,-0.698307
1454838453.880000,2097126.817499,-3725110.297895,4717617.943269,271.650264,152.046870,-0.698169
1454838458.880000,2098484.930315,-3724349.815958,4717614.452711,271.594809,152.145905,-0.698031
1454838463.880000,2099842.765766,-3723588.838893,4717610.962843,271.539318,152.244920,-0.697893
1454838468.880000,2101200.323671,-3722827.366803,4717607.473666,271.483791,152.343915,-0.697755
1454838473.880000,2102557.603849,-3722065.399789,4717603.985181,271.428228,152.442890,-0.697616
1454838478.880000,2103914.606121,-3721302.937952,4717600.497388,271.372628,152.541844,-0.697478
1454838483.880000,2105271.330305,-3720539.981392,4717597.010287,271.316993,152.640779,-0.697339
1454838488.880000,2106627.776222,-3719776.530213,4717593.523878,271.261321,152.739693,-0.697201
1454838493.880000,2107983.943690,-3719012.584515,4717590.038163,271.205613,152.838586,-0.697062
1454838498.880000,2109339.832530,-3718248.144399,4717586.553142,271.149870,152.937460,-0.696923
1454838503.880000,2110695.442562,-3717483.209968,4717583.068814,271.094090,153.036312,-0.696784
1454838508.880000,2112050.773605,-3716717.781323,4717579.585182,271.038274,153.135145,-0.696645
1454838513.880000,2113405.825479,-3715951.858565,4717576.102244,270.982422,153.233957,-0.696506
1454838518.880000,2114760.598004,-3715185.441797,4717572.620002,270.926535,153.332749,-0.696367
1454838523.880000,2116115.091000,-3714418.531121,4717569.138456,270.870611,153.431521,-0.696228
1454838528.880000,2117469.304287,-3713651.126638,4717565.657607,270.814651,153.530272,-0.696089
1454838533.880000,2118823.237684,-3712883.228451,4717562.177454,270.758655,153.629003,-0.695949
1454838538.880000,2120176.891013,-3712114.836661,4717558.697999,270.702623,153.727713,-0.695810
1454838543.880000,2121530.264092,-3711345.951371,4717555.219242,270.646555,153.826403,-0.695670
1454838548.880000,2122883.356741,-3710576.572683,4717551.741183,270.590452,153.925072,-0.695530
1454838553.880000,2124236.168783,-3709806.700699,4717548.263823,270.534312,154.023721,-0.695390
1454838558.880000,2125588.700035,-3709036.335521,4717544.787162,270.478136,154.122349,-0.695251
1454838563.880000,2126940.950318,-3708265.477253,4717541.311201,270.421924,154.220957,-0.695111
1454838568.880000,2128292.919453,-3707494.125996,4717537.835940,270.365677,154.319545,-0.694970
1454838573.880000,2129644.607260,-3706722.281853,4717534.361379,270.309393,154.418112,-0.694830
1454838578.880000,2130996.013560,-3705949.944926,4717530.887520,270.253074,154.516658,-0.694690
1454838583.880000,2132347.138172,-3705177.115318,4717527.414362,270.196718,154.615184,-0.694550
1454838588.880000,2133697.980917,-3704403.793133,4717523.941907,270.140327,154.713689,-0.694409
1454838593.880000,2135048.541615,-3703629.978473,4717520.470153,270.083900,154.812174,-0.694269
1454838598.880000,2136398.820087,-3702855.671440,4717516.999103,270.027436,154.910638,-0.694128
1454838603.880000,2137748.816153,-3702080.872137,4717513.528757,269.970937,155.009082,-0.693987
1454838608.880000,2139098.529634,-3701305.580668,4717510.059114,269.914402,155.107505,-0.693846
1454838613.880000,2140447.960351,-3700529.797136,4717506.590175,269.857831,155.205907,-0.693706
1454838618.880000,2141797.108124,-3699753.521644,4717503.121941,269.801225,155.304289,-0.693564
1454838623.880000,2143145.972773,-3698976.754295,4717499.654413,269.744582,155.402650,-0.693423
1454838628.880000,2144494.554120,-3698199.495192,4717496.187590,269.687904,155.500991,-0.693282
1454838633.880000,2145842.851984,-3697421.744438,4717492.721473,269.631189,155.599310,-0.693141
1454838638.880000,2147190.866188,-3696643.502137,4717489.256063,269.574439,155.697609,-0.693000
1454838643.880000,2148538.596552,-3695864.768393,4717485.791360,269.517653,155.795888,-0.692858
1454838648.880000,2149886.042896,-3695085.543309,4717482.327365,269.460831,155.894145,-0.692716
1454838653.880000,2151233.205041,-3694305.826988,4717478.864078,269.403974,155.992382,-0.692575
1454838658.880000,2152580.082808,-3693525.619535,4717475.401499,269.347080,156.090598,-0.692433
1454838663.880000,2153926.676019,-3692744.921052,4717471.939629,269.290151,156.188794,-0.692291
1454838668.880000,2155272.984494,-3691963.731644,4717468.478469,269.233186,156.286969,-0.692149
1454838673.880000,2156619.008054,-3691182.051415,4717465.018018,269.176185,156.385123,-0.692007
1454838678.880000,2157964.746521,-3690399.880467,4717461.558278,269.119149,156.483256,-0.691865
1454838683.880000,2159310.199714,-3689617.218907,4717458.099248,269.062076,156.581368,-0.691723
1454838688.880000,2160655.367457,-3688834.066837,4717454.640930,269.004968,156.679459,-0.691581
1454838693.880000,2162000.249569,-3688050.424361,4717451.183323,268.947824,156.777530,-0.691438
1454838698.880000,2163344.845872,-3687266.291585,4717447.726429,268.890644,156.875580,-0.691296
1454838703.880000,2164689.156188,-3686481.668611,4717444.270247,268.833429,156.973609,-0.691153
1454838708.880000,2166033.180336,-3685696.555544,4717440.814779,268.776178,157.071617,-0.691011
1454838713.880000,2167376.918140,-3684910.952490,4717437.360024,268.718891,157.169604,-0.690868
1454838718.880000,2168720.369420,-3684124.859551,4717433.905982,268.661568,157.267571,-0.690725
1454838723.880000,2170063.533997,-3683338.276833,4717430.452656,268.604210,157.365516,-0.690582
1454838728.880000,2171406.411693,-3682551.204440,4717427.000044,268.546816,157.463440,-0.690439
1454838733.880000,2172749.002330,-3681763.642477,4717423.548148,268.489386,157.561344,-0.690296
1454838738.880000,2174091.305729,-3680975.591048,4717420.096967,268.431921,157.659227,-0.690153
1454838743.880000,2175433.321712,-3680187.050259,4717416.646503,268.374420,157.757088,-0.690009
1454838748.880000,2176775.050100,-3679398.020214,4717413.196755,268.316883,157.854929,-0.689866
1454838753.880000,2178116.490714,-3678608.501017,4717409.747725,268.259310,157.952749,-0.689722
1454838758.880000,2179457.643377,-3677818.492775,4717406.299412,268.201702,158.050547,-0.689579
1454838763.880000,2180798.507910,-3677027.995592,4717402.851818,268.144058,158.148325,-0.689435
1454838768.880000,2182139.084135,-3676237.009573,4717399.404942,268.086379,158.246082,-0.689291
1454838773.880000,2183479.371874,-3675445.534822,4717395.958785,268.028664,158.343817,-0.689147
1454838778.880000,2184819.370949,-3674653.571447,4717392.513348,267.970913,158.441532,-0.689004
1454838783.880000,2186159.081181,-3673861.119551,4717389.068630,267.913127,158.539226,-0.688860
1454838788.880000,2187498.502392,-3673068.179240,4717385.624633,267.855305,158.636898,-0.688715
1454838793.880000,2188837.634404,-3672274.750619,4717382.181357,267.797447,158.734549,-0.688571
1454838798.880000,2190176.477040,-3671480.833795,4717378.738803,267.739554,158.832180,-0.688427
1454838803.880000,2191515.030121,-3670686.428872,4717375.296970,267.681625,158.929789,-0.688282
1454838808.880000,2192853.293469,-3669891.535956,4717371.855859,267.623661,159.027377,-0.688138
1454838813.880000,2194191.266907,-3669096.155152,4717368.415471,267.565661,159.124944,-0.687993
1454838818.880000,2195528.950256,-3668300.286568,4717364.975806,267.507626,159.222489,-0.687849
1454838823.880000,2196866.343339,-3667503.930307,4717361.536865,267.449555,159.320014,-0.687704
1454838828.880000,2198203.445978,-3666707.086477,4717358.098648,267.391448,159.417517,-0.687559
1454838833.880000,2199540.257995,-3665909.755183,4717354.661155,267.333306,159.515000,-0.687414
1454838838.880000,2200876.779213,-3665111.936531,4717351.224388,267.275128,159.612461,-0.687269
1454838843.880000,2202213.009453,-3664313.630627,4717347.788346,267.216915,159.709900,-0.687124
1454838848.880000,2203548.948539,-3663514.837577,4717344.353029,267.158666,159.807319,-0.686979
1454838853.880000,2204884.596292,-3662715.557488,4717340.918439,267.100382,159.904716,-0.686833
1454838858.880000,2206219.952535,-3661915.790465,4717337.484576,267.042062,160.002092,-0.686688
1454838863.880000,2207555.017090,-3661115.536615,4717334.051441,266.983707,160.099447,-0.686542
1454838868.880000,2208889.789781,-3660314.796045,4717330.619033,266.925316,160.196780,-0.686397
1454838873.880000,2210224.270429,-3659513.568861,4717327.187353,266.866890,160.294093,-0.686251
1454838878.880000,2211558.458857,-3658711.855169,4717323.756402,266.808428,160.391383,-0.686105
1454838883.880000,2212892.354889,-3657909.655076,4717320.326180,266.749931,160.488653,-0.685959
1454838888.880000,2214225.958345,-3657106.968689,4717316.896687,266.691399,160.585901,-0.685813
1454838893.880000,2215559.269050,-3656303.796113,4717313.467925,266.632831,160.683128,-0.685667
1454838898.880000,2216892.286826,-3655500.137457,4717310.039892,266.574227,160.780334,-0.685521
1454838903.880000,2218225.011495,-3654695.992827,4717306.612591,266.515588,160.877518,-0.685375
1454838908.880000,2219557.442881,-3653891.362330,4717303.186022,266.456914,160.974680,-0.685229
1454838913.880000,2220889.580807,-3653086.246072,4717299.760184,266.398204,161.071822,-0.685082
1454838918.880000,2222221.425095,-3652280.644162,4717296.335078,266.339459,161.168942,-0.684936
1454838923.880000,2223552.975568,-3651474.556705,4717292.910705,266.280678,161.266040,-0.684789
1454838928.880000,2224884.232049,-3650667.983809,4717289.487066,266.221862,161.363117,-0.684642
1454838933.880000,2226215.194362,-3649860.925582,4717286.064160,266.163010,161.460173,-0.684496
1454838938.880000,2227545.862329,-3649053.382130,4717282.641988,266.104124,161.557207,-0.684349
1454838943.880000,2228876.235773,-3648245.353561,4717279.220550,266.045201,161.654220,-0.684202
1454838948.880000,2230206.314519,-3647436.839982,4717275.799848,265.986244,161.751211,-0.684055
1454838953.880000,2231536.098388,-3646627.841501,4717272.379881,265.927251,161.848181,-0.683908
1454838958.880000,2232865.587204,-3645818.358225,4717268.960651,265.868223,161.945129,-0.683760
1454838963.880000,2234194.780790,-3645008.390263,4717265.542156,265.809159,162.042055,-0.683613
1454838968.880000,2235523.678970,-3644197.937721,4717262.124398,265.750060,162.138961,-0.683466
1454838973.880000,2236852.281567,-3643387.000708,4717258.707378,265.690926,162.235844,-0.683318
1454838978.880000,2238180.588404,-3642575.579330,4717255.291096,265.631756,162.332706,-0.683171
1454838983.880000,2239508.599305,-3641763.673697,4717251.875551,265.572551,162.429546,-0.683023
1454838988.880000,2240836.314093,-3640951.283916,4717248.460745,265.513311,162.526365,-0.682875
1454838993.880000,2242163.732592,-3640138.410094,4717245.046679,265.454036,162.623162,-0.682727
1454838998.880000,2243490.854624,-3639325.052341,4717241.633352,265.394725,162.719938,-0.682579
1454839003.880000,2244817.680015,-3638511.210764,4717238.220765,265.335379,162.816692,-0.682431
1454839008.880000,2246144.208587,-3637696.885471,4717234.808918,265.275997,162.913424,-0.682283
1454839013.880000,2247470.440165,-3636882.076572,4717231.397813,265.216581,163.010135,-0.682135
1454839018.880000,2248796.374571,-3636066.784172,4717227.987448,265.157129,163.106824,-0.681986
1454839023.880000,2250122.011629,-3635251.008383,4717224.577826,265.097642,163.203491,-0.681838
1454839028.880000,2251447.351164,-3634434.749311,4717221.168946,265.038119,163.300137,-0.681690
