t_gps,r_x,r_y,r_z,v_x,v_y,v_z
1459837335.985957,-4374783.645489,4052996.128259,2256543.607341,-295.542433,-319.435173,0.769015
1459837425.985957,-4401287.934294,4024159.886633,2256612.580529,-293.439668,-321.367903,0.763690
1459837515.985957,-4427602.404798,3995150.321580,2256681.073026,-291.324264,-323.286791,0.758333
1459837605.985957,-4453725.923597,3965968.682587,2256749.081882,-289.196312,-325.191755,0.752942
1459837695.985957,-4479657.365509,3936616.226552,2256816.604167,-287.055904,-327.082712,0.747520
1459837785.985957,-4505395.613627,3907094.217730,2256883.636974,-284.903132,-328.959581,0.742065
1459837875.985957,-4530939.559366,3877403.927681,2256950.177415,-282.738089,-330.822281,0.736578
1459837965.985957,-4556288.102507,3847546.635211,2257016.222623,-280.560868,-332.670732,0.731060
1459838055.985957,-4581440.151249,3817523.626321,2257081.769754,-278.371562,-334.504855,0.725510
1459838145.985957,-4606394.622256,3787336.194147,2257146.815985,-276.170267,-336.324570,0.719928
1459838235.985957,-4631150.440698,3756985.638909,2257211.358514,-273.957077,-338.129799,0.714316
1459838325.985957,-4655706.540305,3726473.267853,2257275.394561,-271.732087,-339.920464,0.708673
1459838415.985957,-4680061.863408,3695800.395193,2257338.921367,-269.495393,-341.696489,0.702999
1459838505.985957,-4704215.360984,3664968.342058,2257401.936197,-267.247091,-343.457795,0.697295
1459838595.985957,-4728165.992705,3633978.436433,2257464.436335,-264.987279,-345.204309,0.691561
1459838685.985957,-4751912.726981,3602832.013100,2257526.419091,-262.716053,-346.935954,0.685798
1459838775.985957,-4775454.541002,3571530.413584,2257587.881793,-260.433512,-348.652656,0.680005
1459838865.985957,-4798790.420787,3540074.986093,2257648.821795,-258.139753,-350.354341,0.674182
1459838955.985957,-4821919.361222,3508467.085462,2257709.236473,-255.834876,-352.040936,0.668330
1459839045.985957,-4844840.366109,3476708.073092,2257769.123222,-253.518980,-353.712368,0.662450
1459839135.985957,-4867552.448203,3444799.316892,2257828.479465,-251.192164,-355.368565,0.656541
1459839225.985957,-4890054.629262,3412742.191223,2257887.302643,-248.854529,-357.009456,0.650604
1459839315.985957,-4912345.940080,3380538.076834,2257945.590225,-246.506175,-358.634969,0.644639
1459839405.985957,-4934425.420536,3348188.360806,2258003.339698,-244.147204,-360.245036,0.638646
1459839495.985957,-4956292.119633,3315694.436492,2258060.548575,-241.777718,-361.839586,0.632625
1459839585.985957,-4977945.095539,3283057.703455,2258117.214393,-239.397817,-363.418552,0.626578
1459839675.985957,-4999383.415625,3250279.567411,2258173.334711,-237.007605,-364.981864,0.620503
1459839765.985957,-5020606.156511,3217361.440163,2258228.907110,-234.607185,-366.529456,0.614402
1459839855.985957,-5041612.404100,3184304.739548,2258283.929197,-232.196661,-368.061261,0.608274
1459839945.985957,-5062401.253620,3151110.889368,2258338.398603,-229.776135,-369.577213,0.602120
1459840035.985957,-5082971.809663,3117781.319334,2258392.312982,-227.345712,-371.077247,0.595940
1459840125.985957,-5103323.186224,3084317.465002,2258445.670010,-224.905497,-372.561298,0.589734
1459840215.985957,-5123454.506737,3050720.767712,2258498.467389,-222.455595,-374.029302,0.583503
1459840305.985957,-5143364.904115,3016992.674526,2258550.702846,-219.996111,-375.481196,0.577246
1459840395.985957,-5163053.520787,2983134.638165,2258602.374130,-217.527152,-376.916918,0.570965
1459840485.985957,-5182519.508732,2949148.116947,2258653.479016,-215.048824,-378.336405,0.564660
1459840575.985957,-5201762.029521,2915034.574725,2258704.015302,-212.561233,-379.739597,0.558330
1459840665.985957,-5220780.254349,2880795.480821,2258753.980811,-210.064487,-381.126433,0.551976
1459840755.985957,-5239573.364071,2846432.309967,2258803.373392,-207.558693,-382.496853,0.545598
1459840845.985957,-5258140.549239,2811946.542236,2258852.190917,-205.043960,-383.850798,0.539196
1459840935.985957,-5276481.010134,2777339.662986,2258900.431283,-202.520394,-385.188210,0.532772
1459841025.985957,-5294593.956806,2742613.162788,2258948.092411,-199.988106,-386.509032,0.526324
1459841115.985957,-5312478.609102,2707768.537365,2258995.172250,-197.447204,-387.813206,0.519854
1459841205.985957,-5330134.196701,2672807.287530,2259041.668771,-194.897798,-389.100676,0.513362
1459841295.985957,-5347559.959150,2637730.919118,2259087.579971,-192.339997,-390.371387,0.506847
1459841385.985957,-5364755.145895,2602540.942923,2259132.903872,-189.773912,-391.625284,0.500310
1459841475.985957,-5381719.016312,2567238.874631,2259177.638523,-187.199653,-392.862314,0.493752
1459841565.985957,-5398450.839741,2531826.234757,2259221.781997,-184.617330,-394.082422,0.487173
1459841655.985957,-5414949.895516,2496304.548579,2259265.332391,-182.027057,-395.285556,0.480573
1459841745.985957,-5431215.472998,2460675.346071,2259308.287831,-179.428943,-396.471665,0.473951
1459841835.985957,-5447246.871602,2424940.161837,2259350.646465,-176.823100,-397.640697,0.467310
1459841925.985957,-5463043.400832,2389100.535047,2259392.406470,-174.209642,-398.792602,0.460648
1459842015.985957,-5478604.380307,2353158.009370,2259433.566045,-171.588680,-399.927331,0.453967
1459842105.985957,-5493929.139791,2317114.132905,2259474.123419,-168.960327,-401.044834,0.447266
1459842195.985957,-5509017.019222,2280970.458119,2259514.076845,-166.324698,-402.145063,0.440546
1459842285.985957,-5523867.368743,2244728.541775,2259553.424600,-163.681904,-403.227972,0.433807
1459842375.985957,-5538479.548727,2208389.944869,2259592.164992,-161.032060,-404.293513,0.427049
1459842465.985957,-5552852.929802,2171956.232561,2259630.296349,-158.375281,-405.341640,0.420272
1459842555.985957,-5566986.892886,2135428.974107,2259667.817031,-155.711680,-406.372308,0.413478
1459842645.985957,-5580880.829208,2098809.742793,2259704.725421,-153.041372,-407.385474,0.406666
1459842735.985957,-5594534.140333,2062100.115865,2259741.019929,-150.364472,-408.381093,0.399836
1459842825.985957,-5607946.238193,2025301.674465,2259776.698992,-147.681096,-409.359122,0.392989
1459842915.985957,-5621116.545107,1988416.003557,2259811.761072,-144.991359,-410.319519,0.386125
1459843005.985957,-5634044.493810,1951444.691866,2259846.204660,-142.295377,-411.262244,0.379245
1459843095.985957,-5646729.527475,1914389.331803,2259880.028271,-139.593267,-412.187254,0.372348
1459843185.985957,-5659171.099738,1877251.519399,2259913.230449,-136.885143,-413.094511,0.365435
1459843275.985957,-5671368.674721,1840032.854238,2259945.809764,-134.171124,-413.983976,0.358506
1459843365.985957,-5683321.727056,1802734.939385,2259977.764811,-131.451326,-414.855609,0.351562
1459843455.985957,-5695029.741907,1765359.381319,2260009.094216,-128.725866,-415.709374,0.344603
1459843545.985957,-5706492.214990,1727907.789864,2260039.796627,-125.994862,-416.545234,0.337629
1459843635.985957,-5717708.652600,1690381.778117,2260069.870723,-123.258431,-417.363152,0.330640
1459843725.985957,-5728678.571626,1652782.962383,2260099.315207,-120.516691,-418.163095,0.323637
1459843815.985957,-5739401.499578,1615112.962099,2260128.128813,-117.769760,-418.945026,0.316621
1459843905.985957,-5749876.974603,1577373.399773,2260156.310297,-115.017757,-419.708912,0.309590
1459843995.985957,-5760104.545504,1539565.900904,2260183.858448,-112.260799,-420.454721,0.302546
1459844085.985957,-5770083.771766,1501692.093920,2260210.772076,-109.499007,-421.182421,0.295490
1459844175.985957,-5779814.223567,1463753.610106,2260237.050024,-106.732498,-421.891979,0.288420
1459844265.985957,-5789295.481802,1425752.083530,2260262.691160,-103.961392,-422.583366,0.281338
1459844355.985957,-5798527.138098,1387689.150977,2260287.694378,-101.185808,-423.256551,0.274244
1459844445.985957,-5807508.794833,1349566.451876,2260312.058602,-98.405866,-423.911507,0.267138
1459844535.985957,-5816240.065153,1311385.628232,2260335.782782,-95.621685,-424.548203,0.260021
1459844625.985957,-5824720.572990,1273148.324551,2260358.865896,-92.833386,-425.166614,0.252892
1459844715.985957,-5832949.953074,1234856.187773,2260381.306950,-90.041089,-425.766712,0.245753
1459844805.985957,-5840927.850953,1196510.867200,2260403.104977,-87.244913,-426.348472,0.238603
1459844895.985957,-5848653.923007,1158114.014425,2260424.259037,-84.444979,-426.911868,0.231442
1459844985.985957,-5856127.836461,1119667.283259,2260444.768221,-81.641409,-427.456877,0.224272
1459845075.985957,-5863349.269404,1081172.329663,2260464.631643,-78.834321,-427.983474,0.217092
1459845165.985957,-5870317.910795,1042630.811673,2260483.848449,-76.023839,-428.491637,0.209903
1459845255.985957,-5877033.460486,1004044.389333,2260502.417810,-73.210082,-428.981345,0.202704
1459845345.985957,-5883495.629227,965414.724620,2260520.338927,-70.393171,-429.452575,0.195497
1459845435.985957,-5889704.138682,926743.481374,2260537.611028,-67.573229,-429.905309,0.188282
1459845525.985957,-5895658.721442,888032.325224,2260554.233367,-64.750376,-430.339526,0.181058
1459845615.985957,-5901359.121033,849282.923520,2260570.205230,-61.924734,-430.755207,0.173826
1459845705.985957,-5906805.091929,810496.945259,2260585.525929,-59.096425,-431.152335,0.166587
1459845795.985957,-5911996.399565,771676.061013,2260600.194802,-56.265571,-431.530893,0.159341
1459845885.985957,-5916932.820343,732821.942858,2260614.211218,-53.432293,-431.890864,0.152088
1459845975.985957,-5921614.141644,693936.264300,2260627.574574,-50.596714,-432.232232,0.144829
1459846065.985957,-5926040.161835,655020.700207,2260640.284293,-47.758955,-432.554984,0.137563
1459846155.985957,-5930210.690282,616076.926732,2260652.339828,-44.919140,-432.859105,0.130291
1459846245.985957,-5934125.547352,577106.621243,2260663.740660,-42.077390,-433.144583,0.123014
1459846335.985957,-5937784.564428,538111.462252,2260674.486296,-39.233827,-433.411403,0.115731
1459846425.985957,-5941187.583908,499093.129341,2260684.576275,-36.388575,-433.659557,0.108444
1459846515.985957,-5944334.459221,460053.303090,2260694.010162,-33.541755,-433.889032,0.101152
1459846605.985957,-5947225.054826,420993.665005,2260702.787549,-30.693490,-434.099818,0.093855
1459846695.985957,-5949859.246219,381915.897445,2260710.908059,-27.843904,-434.291907,0.086554
1459846785.985957,-5952236.919942,342821.683549,2260718.371342,-24.993118,-434.465291,0.079250
1459846875.985957,-5954357.973585,303712.707167,2260725.177077,-22.141256,-434.619961,0.071942
1459846965.985957,-5956222.315790,264590.652782,2260731.324969,-19.288440,-434.755912,0.064631
1459847055.985957,-5957829.866259,225457.205442,2260736.814753,-16.434793,-434.873137,0.057317
1459847145.985957,-5959180.555750,186314.050686,2260741.646195,-13.580439,-434.971632,0.050001
1459847235.985957,-5960274.326088,147162.874469,2260745.819084,-10.725499,-435.051391,0.042683
1459847325.985957,-5961111.130162,108005.363093,2260749.333241,-7.870098,-435.112413,0.035363
1459847415.985957,-5961690.931930,68843.203133,2260752.188515,-5.014357,-435.154693,0.028041
1459847505.985957,-5962013.706419,29678.081364,2260754.384782,-2.158401,-435.178230,0.020718
1459847595.985957,-5962079.439726,-9488.315311,2260755.921948,0.697648,-435.183024,0.013394
1459847685.985957,-5961888.129020,-48654.299936,2260756.799946,3.553668,-435.169074,0.006070
1459847775.985957,-5961439.782541,-87818.185571,2260757.018738,6.409534,-435.136380,-0.001255
1459847865.985957,-5960734.419600,-126978.285365,2260756.578315,9.265124,-435.084944,-0.008579
1459847955.985957,-5959772.070578,-166132.912633,2260755.478695,12.120315,-435.014769,-0.015904
1459848045.985957,-5958552.776925,-205280.380926,2260753.719926,14.974984,-434.925856,-0.023227
1459848135.985957,-5957076.591158,-244419.004100,2260751.302083,17.829008,-434.818211,-0.030550
1459848225.985957,-5955343.576858,-283547.096395,2260748.225270,20.682265,-434.691838,-0.037871
1459848315.985957,-5953353.808668,-322662.972502,2260744.489620,23.534630,-434.546741,-0.045191
1459848405.985957,-5951107.372292,-361764.947641,2260740.095292,26.385982,-434.382928,-0.052508
1459848495.985957,-5948604.364487,-400851.337628,2260735.042478,29.236197,-434.200406,-0.059824
1459848585.985957,-5945844.893060,-439920.458953,2260729.331393,32.085153,-433.999182,-0.067137
1459848675.985957,-5942829.076867,-478970.628848,2260722.962283,34.932727,-433.779264,-0.074446
1459848765.985957,-5939557.045804,-518000.165361,2260715.935423,37.778796,-433.540664,-0.081753
1459848855.985957,-5936028.940802,-557007.387431,2260708.251115,40.623238,-433.283390,-0.089056
1459848945.985957,-5932244.913822,-595990.614954,2260699.909691,43.465931,-433.007454,-0.096356
1459849035.985957,-5928205.127847,-634948.168864,2260690.911508,46.306751,-432.712867,-0.103651
1459849125.985957,-5923909.756878,-673878.371199,2260681.256955,49.145577,-432.399643,-0.110942
1459849215.985957,-5919358.985923,-712779.545173,2260670.946447,51.982286,-432.067795,-0.118228
1459849305.985957,-5914553.010990,-751650.015254,2260659.980428,54.816756,-431.717337,-0.125509
1459849395.985957,-5909492.039081,-790488.107229,2260648.359370,57.648865,-431.348284,-0.132784
1459849485.985957,-5904176.288178,-829292.148283,2260636.083774,60.478491,-430.960652,-0.140054
1459849575.985957,-5898605.987241,-868060.467064,2260623.154168,63.305512,-430.554458,-0.147318
1459849665.985957,-5892781.376190,-906791.393762,2260609.571108,66.129807,-430.129720,-0.154575
1459849755.985957,-5886702.705899,-945483.260175,2260595.335180,68.951253,-429.686455,-0.161826
1459849845.985957,-5880370.238188,-984134.399784,2260580.446997,71.769729,-429.224683,-0.169070
1459849935.985957,-5873784.245805,-1022743.147826,2260564.907200,74.585114,-428.744424,-0.176306
1459850025.985957,-5866945.012419,-1061307.841361,2260548.716457,77.397287,-428.245698,-0.183535
1459850115.985957,-5859852.832605,-1099826.819349,2260531.875466,80.206126,-427.728526,-0.190756
1459850205.985957,-5852508.011837,-1138298.422717,2260514.384953,83.011510,-427.192932,-0.197969
1459850295.985957,-5844910.866465,-1176720.994434,2260496.245670,85.813319,-426.638938,-0.205173
1459850385.985957,-5837061.723712,-1215092.879581,2260477.458398,88.611432,-426.066568,-0.212369
1459850475.985957,-5828960.921651,-1253412.425419,2260458.023947,91.405728,-425.475846,-0.219555
1459850565.985957,-5820608.809196,-1291677.981468,2260437.943154,94.196087,-424.866799,-0.226732
1459850655.985957,-5812005.746087,-1329887.899571,2260417.216882,96.982389,-424.239452,-0.233899
1459850745.985957,-5803152.102870,-1368040.533967,2260395.846025,99.764514,-423.593832,-0.241056
1459850835.985957,-5794048.260886,-1406134.241363,2260373.831503,102.542342,-422.929968,-0.248202
1459850925.985957,-5784694.612251,-1444167.381004,2260351.174264,105.315753,-422.247887,-0.255338
1459851015.985957,-5775091.559840,-1482138.314744,2260327.875283,108.084628,-421.547619,-0.262463
1459851105.985957,-5765239.517273,-1520045.407116,2260303.935565,110.848848,-420.829195,-0.269577
1459851195.985957,-5755138.908892,-1557887.025403,2260279.356140,113.608293,-420.092645,-0.276679
1459851285.985957,-5744790.169746,-1595661.539707,2260254.138066,116.362845,-419.338001,-0.283769
1459851375.985957,-5734193.745571,-1633367.323022,2260228.282429,119.112385,-418.565295,-0.290847
1459851465.985957,-5723350.092772,-1671002.751301,2260201.790343,121.856795,-417.774561,-0.297912
1459851555.985957,-5712259.678400,-1708566.203528,2260174.662949,124.595956,-416.965833,-0.304965
1459851645.985957,-5700922.980139,-1746056.061787,2260146.901415,127.329751,-416.139146,-0.312004
1459851735.985957,-5689340.486276,-1783470.711331,2260118.506937,130.058061,-415.294534,-0.319030
1459851825.985957,-5677512.695688,-1820808.540655,2260089.480736,132.780770,-414.432036,-0.326043
1459851915.985957,-5665440.117816,-1858067.941559,2260059.824065,135.497759,-413.551687,-0.333041
1459852005.985957,-5653123.272644,-1895247.309223,2260029.538199,138.208912,-412.653526,-0.340025
1459852095.985957,-5640562.690678,-1932345.042274,2259998.624442,140.914113,-411.737591,-0.346994
1459852185.985957,-5627758.912922,-1969359.542857,2259967.084127,143.613244,-410.803922,-0.353948
1459852275.985957,-5614712.490855,-2006289.216697,2259934.918611,146.306189,-409.852559,-0.360887
1459852365.985957,-5601423.986405,-2043132.473179,2259902.129280,148.992833,-408.883543,-0.367810
1459852455.985957,-5587893.971929,-2079887.725404,2259868.717546,151.673059,-407.896916,-0.374718
1459852545.985957,-5574123.030187,-2116553.390268,2259834.684847,154.346753,-406.892720,-0.381610
1459852635.985957,-5560111.754313,-2153127.888524,2259800.032650,157.013799,-405.870998,-0.388485
1459852725.985957,-5545860.747795,-2189609.644851,2259764.762447,159.674082,-404.831795,-0.395343
1459852815.985957,-5531370.624446,-2225997.087924,2259728.875756,162.327487,-403.775156,-0.402184
1459852905.985957,-5516642.008378,-2262288.650478,2259692.374124,164.973901,-402.701125,-0.409008
1459852995.985957,-5501675.533975,-2298482.769380,2259655.259121,167.613209,-401.609749,-0.415815
1459853085.985957,-5486471.845867,-2334577.885694,2259617.532348,170.245298,-400.501075,-0.422603
1459853175.985957,-5471031.598899,-2370572.444747,2259579.195427,172.870054,-399.375151,-0.429373
1459853265.985957,-5455355.458107,-2406464.896197,2259540.250011,175.487364,-398.232026,-0.436125
1459853355.985957,-5439444.098688,-2442253.694101,2259500.697777,178.097115,-397.071747,-0.442858
1459853445.985957,-5423298.205967,-2477937.296979,2259460.540428,180.699196,-395.894367,-0.449572
1459853535.985957,-5406918.475373,-2513514.167885,2259419.779694,183.293494,-394.699934,-0.456267
1459853625.985957,-5390305.612406,-2548982.774466,2259378.417329,185.879897,-393.488502,-0.462942
1459853715.985957,-5373460.332609,-2584341.589035,2259336.455116,188.458294,-392.260121,-0.469596
1459853805.985957,-5356383.361533,-2619589.088633,2259293.894861,191.028574,-391.014844,-0.476231
1459853895.985957,-5339075.434710,-2654723.755096,2259250.738398,193.590625,-389.752727,-0.482845
1459853985.985957,-5321537.297620,-2689744.075119,2259206.987585,196.144339,-388.473821,-0.489439
1459854075.985957,-5303769.705657,-2724648.540322,2259162.644307,198.689604,-387.178184,-0.496011
1459854165.985957,-5285773.424098,-2759435.647317,2259117.710472,201.226312,-385.865871,-0.502562
1459854255.985957,-5267549.228071,-2794103.897769,2259072.188017,203.754352,-384.536937,-0.509092
1459854345.985957,-5249097.902521,-2828651.798461,2259026.078902,206.273616,-383.191441,-0.515599
1459854435.985957,-5230420.242175,-2863077.861364,2258979.385113,208.783996,-381.829440,-0.522084
1459854525.985957,-5211517.051509,-2897380.603692,2258932.108660,211.285383,-380.450994,-0.528547
1459854615.985957,-5192389.144711,-2931558.547974,2258884.251580,213.777670,-379.056161,-0.534987
1459854705.985957,-5173037.345652,-2965610.222113,2258835.815934,216.260749,-377.645001,-0.541404
1459854795.985957,-5153462.487842,-2999534.159449,2258786.803808,218.734513,-376.217575,-0.547798
1459854885.985957,-5133665.414401,-3033328.898828,2258737.217313,221.198857,-374.773945,-0.554168
1459854975.985957,-5113646.978019,-3066992.984656,2258687.058584,223.653672,-373.314173,-0.560514
1459855065.985957,-5093408.040923,-3100524.966970,2258636.329782,226.098855,-371.838322,-0.566836
1459855155.985957,-5072949.474833,-3133923.401495,2258585.033091,228.534299,-370.346455,-0.573133
1459855245.985957,-5052272.160933,-3167186.849709,2258533.170721,230.959900,-368.838637,-0.579406
1459855335.985957,-5031376.989826,-3200313.878903,2258480.744905,233.375553,-367.314932,-0.585654
1459855425.985957,-5010264.861499,-3233303.062246,2258427.757901,235.781154,-365.775407,-0.591877
1459855515.985957,-4988936.685284,-3266152.978841,2258374.211992,238.176600,-364.220127,-0.598074
1459855605.985957,-4967393.379820,-3298862.213792,2258320.109482,240.561787,-362.649159,-0.604246
1459855695.985957,-4945635.873009,-3331429.358262,2258265.452704,242.936613,-361.062572,-0.610391
1459855785.985957,-4923665.101981,-3363853.009533,2258210.244009,245.300975,-359.460433,-0.616510
1459855875.985957,-4901482.013051,-3396131.771068,2258154.485777,247.654771,-357.842812,-0.622603
1459855965.985957,-4879087.561679,-3428264.252571,2258098.180409,249.997901,-356.209777,-0.628669
1459856055.985957,-4856482.712429,-3460249.070046,2258041.330329,252.330263,-354.561401,-0.634707
1459856145.985957,-4833668.438927,-3492084.845859,2257983.937986,254.651757,-352.897752,-0.640719
1459856235.985957,-4810645.723818,-3523770.208791,2257926.005852,256.962282,-351.218904,-0.646703
1459856325.985957,-4787415.558727,-3555303.794106,2257867.536422,259.261740,-349.524928,-0.652659
1459856415.985957,-4763978.944213,-3586684.243604,2257808.532214,261.550031,-347.815898,-0.658587
1459856505.985957,-4740336.889727,-3617910.205679,2257748.995769,263.827056,-346.091887,-0.664486
1459856595.985957,-4716490.413568,-3648980.335381,2257688.929652,266.092718,-344.352969,-0.670357
1459856685.985957,-4692440.542843,-3679893.294472,2257628.336450,268.346919,-342.599219,-0.676199
1459856775.985957,-4668188.313415,-3710647.751482,2257567.218771,270.589562,-340.830713,-0.682012
1459856865.985957,-4643734.769866,-3741242.381770,2257505.579249,272.820550,-339.047527,-0.687795
1459856955.985957,-4619080.965448,-3771675.867577,2257443.420538,275.039788,-337.249737,-0.693549
1459857045.985957,-4594227.962038,-3801946.898086,2257380.745316,277.247179,-335.437422,-0.699273
1459857135.985957,-4569176.830093,-3832054.169476,2257317.556281,279.442628,-333.610659,-0.704967
1459857225.985957,-4543928.648605,-3861996.384981,2257253.856155,281.626042,-331.769527,-0.710630
1459857315.985957,-4518484.505053,-3891772.254944,2257189.647682,283.797325,-329.914105,-0.716263
1459857405.985957,-4492845.495353,-3921380.496871,2257124.933627,285.956385,-328.044473,-0.721865
1459857495.985957,-4467012.723820,-3950819.835489,2257059.716777,288.103128,-326.160711,-0.727436
1459857585.985957,-4440987.303108,-3980089.002801,2256993.999941,290.237463,-324.262902,-0.732976
1459857675.985957,-4414770.354176,-4009186.738137,2256927.785949,292.359296,-322.351125,-0.738484
1459857765.985957,-4388363.006225,-4038111.788215,2256861.077653,294.468537,-320.425465,-0.743960
1459857855.985957,-4361766.396662,-4066862.907187,2256793.877927,296.565094,-318.486004,-0.749405
1459857945.985957,-4334981.671045,-4095438.856697,2256726.189664,298.648878,-316.532824,-0.754817
1459858035.985957,-4308009.983032,-4123838.405935,2256658.015780,300.719799,-314.566012,-0.760196
1459858125.985957,-4280852.494336,-4152060.331689,2256589.359211,302.777768,-312.585650,-0.765543
1459858215.985957,-4253510.374672,-4180103.418396,2256520.222914,304.822695,-310.591825,-0.770857
1459858305.985957,-4225984.801708,-4207966.458198,2256450.609866,306.854493,-308.584622,-0.776137
1459858395.985957,-4198276.961013,-4235648.250990,2256380.523066,308.873075,-306.564128,-0.781384
1459858485.985957,-4170388.046005,-4263147.604474,2256309.965532,310.878352,-304.530430,-0.786598
1459858575.985957,-4142319.257904,-4290463.334210,2256238.940304,312.870240,-302.483615,-0.791777
1459858665.985957,-4114071.805677,-4317594.263669,2256167.450440,314.848652,-300.423772,-0.796923
1459858755.985957,-4085646.905984,-4344539.224278,2256095.499019,316.813503,-298.350989,-0.802034
1459858845.985957,-4057045.783129,-4371297.055476,2256023.089140,318.764708,-296.265355,-0.807110
1459858935.985957,-4028269.669009,-4397866.604762,2255950.223922,320.702184,-294.166961,-0.812152
1459859025.985957,-3999319.803054,-4424246.727745,2255876.906503,322.625846,-292.055897,-0.817159
1459859115.985957,-3970197.432179,-4450436.288192,2255803.140040,324.535613,-289.932253,-0.822131
1459859205.985957,-3940903.810731,-4476434.158077,2255728.927712,326.431401,-287.796122,-0.827067
1459859295.985957,-3911440.200432,-4502239.217632,2255654.272714,328.313129,-285.647595,-0.831968
1459859385.985957,-3881807.870324,-4527850.355394,2255579.178261,330.180717,-283.486764,-0.836833
1459859475.985957,-3852008.096717,-4553266.468250,2255503.647588,332.034082,-281.313723,-0.841661
1459859565.985957,-3822042.163135,-4578486.461491,2255427.683948,333.873147,-279.128566,-0.846454
1459859655.985957,-3791911.360256,-4603509.248850,2255351.290613,335.697831,-276.931386,-0.851210
1459859745.985957,-3761616.985860,-4628333.752558,2255274.470872,337.508057,-274.722279,-0.855929
1459859835.985957,-3731160.344774,-4652958.903386,2255197.228035,339.303745,-272.501338,-0.860612
1459859925.985957,-3700542.748812,-4677383.640690,2255119.565428,341.084819,-270.268661,-0.865257
1459860015.985957,-3669765.516721,-4701606.912458,2255041.486396,342.851202,-268.024342,-0.869865
1459860105.985957,-3638829.974124,-4725627.675357,2254962.994302,344.602818,-265.768480,-0.874436
1459860195.985957,-3607737.453463,-4749444.894774,2254884.092527,346.339591,-263.501170,-0.878969
1459860285.985957,-3576489.293941,-4773057.544867,2254804.784469,348.061447,-261.222511,-0.883465
1459860375.985957,-3545086.841465,-4796464.608601,2254725.073543,349.768311,-258.932601,-0.887922
1459860465.985957,-3513531.448586,-4819665.077798,2254644.963183,351.460110,-256.631538,-0.892341
1459860555.985957,-3481824.474445,-4842657.953177,2254564.456839,353.136771,-254.319421,-0.896721
1459860645.985957,-3449967.284709,-4865442.244400,2254483.557979,354.798222,-251.996351,-0.901063
1459860735.985957,-3417961.251518,-4888016.970112,2254402.270087,356.444392,-249.662427,-0.905366
1459860825.985957,-3385807.753420,-4910381.157985,2254320.596663,358.075208,-247.317749,-0.909630
1459860915.985957,-3353508.175318,-4932533.844758,2254238.541226,359.690602,-244.962419,-0.913855
1459861005.985957,-3321063.908403,-4954474.076281,2254156.107310,361.290504,-242.596538,-0.918041
1459861095.985957,-3288476.350100,-4976200.907554,2254073.298465,362.874844,-240.220208,-0.922187
1459861185.985957,-3255746.904005,-4997713.402768,2253990.118257,364.443555,-237.833532,-0.926293
1459861275.985957,-3222876.979828,-5019010.635349,2253906.570270,365.996568,-235.436611,-0.930359
1459861365.985957,-3189867.993326,-5040091.687989,2253822.658101,367.533817,-233.029550,-0.934386
1459861455.985957,-3156721.366248,-5060955.652697,2253738.385365,369.055237,-230.612452,-0.938372
1459861545.985957,-3123438.526269,-5081601.630828,2253653.755691,370.560760,-228.185422,-0.942317
1459861635.985957,-3090020.906935,-5102028.733128,2253568.772724,372.050323,-225.748562,-0.946222
1459861725.985957,-3056469.947592,-5122236.079771,2253483.440125,373.523861,-223.301980,-0.950087
1459861815.985957,-3022787.093333,-5142222.800394,2253397.761569,374.981310,-220.845780,-0.953910
1459861905.985957,-2988973.794930,-5161988.034139,2253311.740746,376.422609,-218.380067,-0.957692
1459861995.985957,-2955031.508776,-5181530.929686,2253225.381361,377.847694,-215.904949,-0.961433
1459862085.985957,-2920961.696815,-5200850.645292,2253138.687133,379.256506,-213.420531,-0.965133
1459862175.985957,-2886765.826489,-5219946.348828,2253051.661796,380.648981,-210.926920,-0.968791
1459862265.985957,-2852445.370665,-5238817.217812,2252964.309099,382.025062,-208.424225,-0.972407
1459862355.985957,-2818001.807580,-5257462.439447,2252876.632804,383.384689,-205.912553,-0.975982
1459862445.985957,-2783436.620771,-5275881.210653,2252788.636687,384.727802,-203.392011,-0.979514
1459862535.985957,-2748751.299014,-5294072.738105,2252700.324537,386.054344,-200.862710,-0.983005
1459862625.985957,-2713947.336259,-5312036.238268,2252611.700160,387.364259,-198.324757,-0.986453
1459862715.985957,-2679026.231568,-5329770.937423,2252522.767371,388.657489,-195.778261,-0.989858
1459862805.985957,-2643989.489045,-5347276.071712,2252433.530001,389.933979,-193.223333,-0.993221
1459862895.985957,-2608838.617778,-5364550.887159,2252343.991894,391.193675,-190.660083,-0.996541
1459862985.985957,-2573575.131769,-5381594.639713,2252254.156906,392.436520,-188.088621,-0.999818
1459863075.985957,-2538200.549872,-5398406.595273,2252164.028906,393.662463,-185.509057,-1.003052
1459863165.985957,-2502716.395724,-5414986.029721,2252073.611776,394.871450,-182.921503,-1.006243
1459863255.985957,-2467124.197682,-5431332.228955,2251982.909410,396.063430,-180.326071,-1.009390
1459863345.985957,-2431425.488758,-5447444.488920,2251891.925715,397.238350,-177.722872,-1.012494
1459863435.985957,-2395621.806551,-5463322.115636,2251800.664610,398.396161,-175.112018,-1.015555
1459863525.985957,-2359714.693180,-5478964.425227,2251709.130025,399.536813,-172.493621,-1.018571
1459863615.985957,-2323705.695220,-5494370.743957,2251617.325902,400.660255,-169.867795,-1.021544
1459863705.985957,-2287596.363636,-5509540.408250,2251525.256196,401.766441,-167.234652,-1.024473
