827122800.905463	7077281.4206702905	215.57559438246918	12350.317530699756	-13.098880650015193	130.98202335788267	7503.955092492296	6811602.187573938	33527.3031566023	1920777.9114245756	-2036.9879334665281	126.06501796983179	7222.260042472624	4792822.714161723	4840237.480995583	1920777.9114245756	-1529.509410026226	-1351.226551872482	7222.260042472624	7077281.4206702905	12352.198830410845	0.0	-13.098880650015193	7505.098155293106	0.0	7077281.4206702905	7084.930186246614	10118.328923395138	-13.098880650015193	4304.747454377831	6147.81649649789	20267942.130119637	35374.26819616104	0.0	-7.740385485753029	4434.9096982050305	0.0
827122860.905463	7062157.664728084	8068.751157308659	462257.4804109199	-490.85420579205606	130.70210687517385	7487.873231606407	6675673.285778896	41018.211683030364	2349920.6575187882	-2492.428007645059	123.54777476332865	7077.664153409822	4691409.558389848	4749418.097571243	2349920.6732012155	-1849.7754275467394	-1675.0515270050118	7077.664646363248	7062157.584951812	462328.8559823624	-0.09620313265728368	-490.8592309544439	7489.059039652042	-0.0032044496032464665	7062157.639804729	265180.9387281458	378716.8223976124	-490.8557944446689	4295.547893655219	6134.640357401542	20265730.882521413	301458.15651669254	-0.0014313005976283877	-65.96680913183215	4434.425840069486	-4.770816147064614e-05
827122920.905463	7018419.095893831	15889.233609088293	910286.5331235613	-966.6009210363534	129.89263190238316	7441.373242850706	6512715.043834983	48343.042332101075	2769523.585796721	-2937.660506777612	120.53101382477095	6904.376971176063	4571001.129010494	4639368.634227613	2769523.641069495	-2162.470580883739	-1992.0118788160544	6904.377763267848	7018417.957829221	910432.1563692046	-0.3839960482075775	-966.6376732995591	7442.673795844954	-0.006382016050413657	7018418.7317066295	522202.4660450735	745776.5675677384	-966.6127593964306	4268.943709081225	6096.542540774952	20260026.340408888	567490.0811487106	-0.005724591885522133	-124.18186361542243	4433.177600123493	-9.53969487876025e-05
827122980.905463	6946244.6494395295	23645.33967651321	1354617.5846589275	-1438.3939474560593	128.5569725605118	7364.649437159339	6323394.440362148	55472.19100948791	3177886.3504059734	-3370.876149760047	117.0273038887897	6703.122258452016	4432089.973617925	4510539.782791623	3177886.4567360925	-2466.324373283538	-2300.8193455355413	6703.1231298238845	6946239.142008822	1354846.303706452	-0.8609915582601213	-1438.5132048585663	7366.1283552200875	-0.009506932539959647	6946242.8716467	777108.1631255908	1109806.4682784304	-1438.432619027942	4225.044406574336	6033.680267178638	20250829.48693472	833424.1849768327	-0.012878218107184548	-182.3755159762102	4431.165193420401	-0.00014304991960501726
827123040.905463	6845929.481599472	31305.654275553403	1793446.1881298907	-1904.3057568576687	126.7006904848075	7258.022083890716	6108485.460814867	62376.867654960675	3573355.4809528296	-3790.3185661004827	113.05119923221642	6474.738107327055	4275243.731326066	4363458.477196596	3573355.635996319	-2760.1051217479207	-2600.221672481845	6474.738818621912	6845912.575658697	1793770.289764351	-1.5232651722747912	-1904.5802401377214	7259.729564115909	-0.012553747947588395	6845923.99981027	1028865.3864999432	1469327.9266244746	-1904.3950701402885	4164.030549516869	5946.312758464328	20238141.907127295	1099214.6277386441	-0.022889537229241003	-240.53773693851969	4428.3889666644045	-0.0001906506410806507
827123100.905463	6717883.661393805	38839.160951427366	2224990.85154898	-2362.4348496539105	124.33150595225956	7121.935746803765	5868865.702798072	69029.21322510837	3954331.11833795	-4194.291566856095	108.61916660235757	6220.17272691946	4101102.649838287	4198725.575914184	3954331.3049828038	-3042.625047642096	-2889.0078059278194	6220.17302646237	6717843.38103928	2225425.1162857777	-2.3653786090203157	-2362.956143788372	7123.904007475543	-0.015497478863754147	6717870.56444694	1276454.4375706455	1822880.9283587944	-2362.6048296543845	4086.152899600841	5834.800002712613	20221965.78761782	1364815.593922074	-0.035754921639046	-298.6585026379002	4424.849398150942	-0.00023818269412164556
827123160.905463	6562630.359147982	46215.37025773658	2647500.4298259644	-2810.9140441264294	121.45925812577312	6956.956992760906	5605512.556990951	75402.4120458136	4319273.483660205	-4581.166014641954	103.74950408565586	5940.479765994057	3910376.805641739	4017013.2409676155	4319273.669512972	-3312.7450781676116	-3166.0128092277187	5940.479397356104	6562548.763507517	2648060.9324959028	-3.3804123645592092	-2811.788680828984	6959.196372352905	-0.0183137593155463	6562603.779385775	1518872.7405391866	2169030.0400307793	-2811.199647616003	3991.7312308586147	5699.601049370582	20202303.9162639	1630181.3006585152	-0.05146975909692095	-356.72779634678625	4420.547097684467	-0.00028562967762645834
827123220.905463	6380803.544724618	53404.44543539887	3059261.3611388667	-3247.918521138566	118.09585489252545	6763.7715006016415	5319498.988643865	81470.79907626545	4666709.053746933	-4949.386263622118	98.4622527682454	5636.813219540882	3703843.045300624	3819062.0308527304	4666709.191078029	-3569.379338697274	-3430.1224799985425	5636.811929221723	6380655.966660895	3059964.06074272	-4.560007175424314	-3249.2633572791924	6766.267356404729	-0.020978987427824863	6380755.406553143	1755138.939650571	2506370.2901409753	-3248.358119962292	3881.1528283788894	5541.271851078549	20179159.681669563	1895266.0056103347	-0.07002845394279715	-414.73561019893395	4415.482806473623	-0.00033297521272288954
827123280.905463	6173145.211700293	60377.324784171826	3458604.7126738024	-3671.6735731991807	114.2552128850727	6543.180604015582	5011988.946136396	87209.9616782545	4995236.419856742	-5297.4761478264945	92.77910206507445	5310.421969732428	3482341.6668649465	3605677.725808888	4995236.446003633	-3811.4993212424865	-3680.277652386924	5310.4195146965285	6172899.7910011215	3459463.883156611	-5.894414171233399	-3673.6106244330695	6545.891127910539	-0.023470468288546167	6173065.076818172	1984296.8972506938	2833532.907706909	-3672.3072579691275	3754.8706859291087	5360.4626725766975	20152537.072601896	2160024.014851414	-0.09142442855699723	-472.67194691233874	4409.6573970038135	-0.0003802029470011863
827123340.905463	5940502.146617788	67105.84015780395	3843913.002927362	-4080.4620125116408	109.95318836860265	6296.097307696192	4684232.424161477	92596.83553729356	5303531.809137744	-5624.044503523873	86.7232895972478	4962.644011857132	3246772.8611376486	3377727.9046828244	5303531.647349469	-4038.1377195496375	-3915.478173674465	4962.6401666673855	5940119.685095262	3844939.562653169	-7.372553467251137	-4083.1129202841835	6298.952345314209	-0.025766552295861715	5940377.164960286	2205419.5750776343	3149190.8929627407	-4081.3297752374965	3613.401419068488	5157.915090472755	20122440.67730435	2424409.690739369	-0.11565012507481463	-530.5268215103384	4403.071872887221	-0.00042729655874068737
827123400.905463	5683822.264976024	73562.8310572383	4213626.770259228	-4472.631199084057	105.20749975389444	6023.541820437888	4337560.209741479	97609.79443443558	5590354.251434354	-5927.790218492947	80.31949647873607	4594.900414773852	2998092.932961249	3136138.293120754	5590353.812125977	-4248.3919263396165	-4134.786549517848	4594.894978084353	5683256.419791337	4214826.572126755	-8.98208090450704	-4476.111521963511	6026.442745735998	-0.027846768279828987	5683637.236770863	2417612.7822637525	3452064.3964294908	-4473.771057511203	3457.3229122885928	4934.458610454747	20088875.682706837	2688377.459778093	-0.14269700735449442	-588.2902630406074	4395.727368690271	-0.0004742397611297582
827123460.905463	5404150.537749007	79722.25384364434	4566250.860104752	-4846.5996569214385	100.03764255126593	5726.636652046779	3973378.339510082	102228.73361826866	5854550.37694788	-6207.506807651451	73.59373883506008	4208.689063229343	2737310.3228124427	2881888.9030229175	5854549.559319899	-4441.427192860407	-4337.331256830194	4208.6818634256015	5403348.357601547	4567623.006292939	-10.709462603172613	-4851.013183466231	5729.457313362155	-0.02969195070949594	5403888.088241226	2620018.7746850927	3740925.884255724	-4848.045785410564	3287.271720221317	4691.006930692131	20051847.87353275	2951881.820469271	-0.17255556319816898	-645.9523162917467	4387.625149738593	-0.0005210163064774825
827123520.905463	5102624.533927918	85559.28564310462	4900360.406134853	-5200.863253546081	94.46479761496475	5406.601322906342	3593162.2965444215	106435.14657431399	6095058.833004488	-6462.086520430889	66.57325632010584	3805.5782261500103	2465481.4488554215	2616009.983124607	6095057.526970557	-4616.479455078382	-4522.309727545531	3805.569125959015	5101527.3308955785	4901895.651336202	-12.5400569541528	-5206.296533428481	5409.190040079261	-0.03128436031679008	5102265.39843464	2811819.6915302644	4014605.069501044	-5202.644185170461	3103.9402439829373	4428.553881649454	20011363.631303087	3214877.3511515213	-0.20521530682523198	-703.5030435071754	4378.766611899498	-0.0005676099904165051
827123580.905463	4780469.6058470635	91050.42256622785	5214606.483608719	-5534.000925369731	88.51173353971674	5064.746735752724	3198450.974552118	110212.19503294093	6310914.310711679	-6690.523990349469	59.28639832558766	3387.1999909175315	2183706.3892356902	2339577.800260819	6310912.399068478	-4772.857834370114	-4688.99101014551	3387.188890850402	4779014.144044373	5216285.788305084	-14.45820363442258	-5540.518208274326	5066.929292180287	-0.032607797492112275	4779993.018982707	2992240.8162438846	4271993.5908753555	-5536.137887534011	2908.073704269288	4148.169073327178	19967429.933237817	3477318.7178258076	-0.2406647815975909	-760.9325260960312	4369.153281342009	-0.0006140046560958645
827123640.905463	4438993.744888579	96173.57191748958	5507721.416128484	-5844.679938540373	82.20270406188206	4702.469258692079	2790840.4364634175	113544.7720961282	6501251.174544296	-6891.919441300072	51.76250849410655	2955.243598851391	1893124.423836064	2053710.2703670738	6501248.535310518	-4909.946823397265	-4836.718118766411	2955.230439386399	4437113.716116799	5509514.707070348	-16.44731919370925	-5852.318696690463	4704.052798426424	-0.0336477078328737	4438377.92418757	3160553.6503010485	4512049.422314401	-5847.185379923104	2700.4669328889204	3850.9932810558716	19920054.351054687	3739160.6819657837	-0.27889156299616547	-818.2308663407842	4358.786814274504	-0.0006601841983629175
827123700.905463	4079582.135579854	100908.13811945674	5778523.7199018	-6131.660681586451	75.56334128798053	4321.244566798898	2371977.493513095	116419.55839733256	6665306.689858421	-7065.481468032991	44.03180805486898	2511.4487118589486	1594909.4540104251	1759562.4576108535	6665303.198705725	-5027.208169883705	-4964.910081870884	2511.4334743207246	4077209.8821530677	5780388.908622314	-18.489998723858413	-6140.427872105855	4322.022276199493	-0.03439127925547861	4078804.8464605557	3316078.7895613136	4733800.998626756	-6134.5370417377135	2481.961004042329	3538.233600436808	19869245.04966569	4000358.1083117235	-0.31988226184794505	-875.3881891012741	4347.668996659984	-0.000706132567933319
827123760.905463	3703691.436131947	105235.10212505703	6025922.67238079	-6393.80099227633	68.62054552508967	3922.621286874448	1943553.1297880337	118825.07123699407	6802423.844964421	-7210.529410115625	36.12527840486294	2057.598634699424	1290265.3180071132	1458321.9592844336	6802419.377662025	-5124.182472227254	-5073.063703818246	2057.581340839363	3700759.8724143403	6027804.974530893	-20.568123087804103	-6403.6701906595645	3922.377713920006	-0.03482753011350037	3702730.6223039473	3458188.5942073916	4936351.0442521805	-6397.03975699101	2253.4397258652057	3211.158400900485	19815010.785771385	4260865.9726467	-0.36362252780287924	-932.3946435148757	4335.801743909052	-0.0007518337755484236
827123820.905463	3312843.8131585964	109137.09413566631	6248922.494714266	-6630.060026418736	61.40237242322519	3508.2144862600203	1507295.7960347997	120751.7066586671	6912053.765690661	-7326.495339278553	28.074543261635924	1595.5135117731625	980421.0189422993	1151204.19327015	6912048.200487011	-5200.490501260339	-5160.755053185772	1595.4942221045321	3309288.4903325634	6250754.083525163	-22.662971152671183	-6640.969533036498	3506.731329330525	-0.03494738780005859	3311678.2742716298	3586309.644472016	5118880.093892819	-6633.641102346633	2015.826011605311	2871.092105720581	19757360.906353362	4520639.369553675	-0.410097053059787	-989.2404046925043	4323.187100550619	-0.0007972718961186097
827123880.905463	2908620.75771582	112598.45948312627	6446626.139774022	-6839.501680698499	53.93791806234476	3079.699042164508	1064964.5953369597	122191.77444751648	6993757.721342666	-7412.925679539008	19.91175062080435	1127.0435120212014	666625.8813336866	839447.6040628599	6993750.941212238	-5255.834262048051	-5227.640691399221	1127.0223230083998	2904382.0111525385	6448326.156367555	-24.755336441352107	-6851.353669541282	3076.761224647058	-0.03474375735070385	2907230.854359278	3699924.97547666	5280649.695389253	-6843.393111887183	1770.0781483612013	2519.4098242678842	19696305.34706504	4779633.52015216	-0.4592895763404476	-1045.9156754101673	4309.827239880425	-0.000842431072852303
827123940.905463	2492656.7089715446	115605.31756918972	6618238.679556211	-7021.2975849550985	46.257202529521436	2638.8029229796703	618342.3821510138	123139.52604429261	7047208.721628051	-7469.48247790226	11.669454665850653	654.0620106218083	350144.6514033594	524308.8025489583	7047200.616318559	-5289.997808432871	-5273.45865417274	654.0390508648462	2487681.8244638853	6619713.61149926	-26.825647589104083	-7033.958328868148	2634.20476095598	-0.034211579604467336	2491025.07411383	3798576.085532593	5421005.286690805	-7025.4556225323195	1517.185979651663	2157.5318599239718	19631854.63052115	5037803.779813132	-0.5111828871109442	-1102.4106877957745	4295.724463587407	-0.0008872955213686895
827124000.905463	2066632.5108190207	118145.61378585547	6763070.287488741	-7174.729681493091	38.39105243894678	2187.3004077377745	169228.7951938121	123591.17537445136	7072192.704507	-7495.944340893095	3.3804977031505032	178.45877190112355	32252.555648438167	207057.65404042706	7072183.172331875	-5302.847821185935	-5298.029196514591	178.43419749216957	2060877.8449579629	6764214.715316489	-28.85409196648789	-7188.030852212364	2180.8516755729206	-0.03334787852509859	2064744.7464572247	3881864.713177492	5539378.740098576	-7179.099205890226	1258.1670162892797	1786.9181145152252	19564019.864486124	5295105.645850862	-0.5657588300492961	-1158.7157050109151	4280.881201358005	-0.0009318495337944696
827124060.905463	1632268.7256560873	120209.16436437241	6880538.812582188	-7299.192410031261	30.37098275271201	1727.0052644442903	-280566.75614377053	123544.91259456595	7068609.315084743	-7492.207048814843	-4.922107865443891	-297.8668655909073	-285769.66840357246	-111027.67151585477	7068598.264417245	-5294.333958213926	-5301.25530973028	-297.89287633356105	1625701.7168079084	6881236.512399303	-30.820741807497313	-7312.933415658241	1718.5369673749487	-0.03215179733188235	1630114.0638350195	3949454.379033901	5635290.568132457	-7303.707693446123	994.0624881861497	1409.0624074971888	19492812.739961773	5551494.765190346	-0.622998309758366	-1214.8210229273166	4265.300010458445	-0.0009760774828426017
827124120.905463	1191318.828434299	121787.69411937358	6970171.943445675	-7394.194516763624	22.22907816783551	1259.7639027243636	-729232.1327792257	123000.91075750618	7036472.275638931	-7458.283855654445	-13.20529756426939	-773.0128034085451	-602640.7557613502	-428665.67365775385	7036459.626077221	-5264.488982429207	-5283.1230160758	-773.040055603508	1183919.8380525834	6970297.322552943	-32.70568216218532	-7408.145805171424	1249.1335763592658	-0.03062462313969209	1188890.736871216	4001071.68927886	5708351.786389254	-7398.780302373514	725.9333479111954	1025.4867255414874	19418245.529174507	5806926.942009009	-0.6828812957229426	-1270.716971797694	4248.9835752950985	-0.0010199638258728448
