t_gps,x,y,z,vx,vy,vz
1443502664.0,281104.59726982686,-227858.4554610352,-117915.07079763144,0.6414860338107856,0.7044023940127344,0.3976129240184902
1443502665.0,281105.2387570112,-227857.75096927726,-117914.6731357331,0.6414839919648798,0.7044040754810055,0.3976137938008654
1443502666.0,281105.8802421024,-227857.0464758335,-117914.27547295864,0.6414819501131778,0.7044057569450625,0.3976146635808093
1443502667.0,281106.5217251502,-227856.3419807205,-117913.87780932261,0.641479908255684,0.7044074384048754,0.39761553335831124
1443502668.0,281107.1632061711,-227855.63748391336,-117913.48014481044,0.6414778663923965,0.7044091198604533,0.39761640313338475
1443502669.0,281107.80468518194,-227854.93298542863,-117913.08247943042,0.6414758245233141,0.7044108013118051,0.3976172729060179
1443502670.0,281108.4461621162,-227854.2284852706,-117912.68481317845,0.6414737826484378,0.7044124827589249,0.3976181426762196
1443502671.0,281109.08763702365,-227853.52398342255,-117912.28714605865,0.6414717407677691,0.7044141642018126,0.39761901244398684
1443502672.0,281109.72910988785,-227852.81947989287,-117911.88947806481,0.6414696988813042,0.7044158456404742,0.3976198822093167
1443502673.0,281110.3705806919,-227852.11497468146,-117911.49180920524,0.6414676569890468,0.7044175270748977,0.39762075197221214
1443502674.0,281111.01204945263,-227851.41046779248,-117911.09413947782,0.6414656150909948,0.7044192085050952,0.3976216217326732
1443502675.0,281111.6535162032,-227850.70595922603,-117910.69646887842,0.6414635731871503,0.7044208899310456,0.3976224914906968
1443502676.0,281112.29498084396,-227850.0014489654,-117910.29879740704,0.6414615312775104,0.7044225713527789,0.39762336124628744
1443502677.0,281112.9364435244,-227849.29693702728,-117909.90112506997,0.6414594893620803,0.7044242527702741,0.3976242309994467
1443502678.0,281113.577904095,-227848.5924234157,-117909.50345185878,0.6414574474408518,0.7044259341835373,0.39762510075016105
1443502679.0,281114.2193627053,-227847.88790811005,-117909.10577777981,0.6414554055138322,0.7044276155925714,0.397625970498444
1443502680.0,281114.86081918917,-227847.18339113105,-117908.70810283093,0.6414533635810188,0.7044292969973704,0.3976268402442985
1443502681.0,281115.50227366283,-227846.4788724786,-117908.31042701424,0.6414513216424121,0.7044309783979434,0.3976277099877111
1443502682.0,281116.1437261098,-227845.77435213205,-117907.91275032557,0.64144927969801,0.7044326597942844,0.39762857972869076
1443502683.0,281116.78517651337,-227845.0698301038,-117907.51507277113,0.6414472377478163,0.7044343411863871,0.39762944946723755
1443502684.0,281117.42662484036,-227844.3653064063,-117907.11739434472,0.6414451957918308,0.704436022574264,0.3976303192033454
1443502685.0,281118.06807115715,-227843.66078101474,-117906.71971504428,0.6414431538300455,0.7044377039579056,0.3976311889370233
1443502686.0,281118.7095153974,-227842.95625394557,-117906.32203487809,0.6414411118624691,0.7044393853373182,0.39763205866825935
1443502687.0,281119.350957644,-227842.25172519888,-117905.92435384201,0.6414390698890996,0.7044410667124837,0.39763292839706543
1443502688.0,281119.99239781406,-227841.54719476635,-117905.52667193393,0.6414370279099368,0.7044427480834262,0.3976337981234341
1443502689.0,281120.6338359408,-227840.84266265633,-117905.12898916012,0.6414349859249809,0.7044444294501426,0.39763466784736384
1443502690.0,281121.27527204074,-227840.13812886042,-117904.73130551435,0.6414329439342296,0.704446110812618,0.39763553756886216
1443502691.0,281121.91670608066,-227839.43359338288,-117904.3336209966,0.641430901937685,0.7044477921708733,0.3976364072879291
1443502692.0,281122.5581380938,-227838.72905622362,-117903.93593561307,0.6414288599353473,0.7044494735248844,0.3976372770045541
1443502693.0,281123.1995680636,-227838.02451738683,-117903.53824935551,0.6414268179272163,0.7044511548746786,0.3976381467187477
1443502694.0,281123.84099599003,-227837.31997686837,-117903.14056223222,0.6414247759132922,0.7044528362202316,0.39763901643050387
1443502695.0,281124.4824218565,-227836.6154346641,-117902.74287423695,0.6414227338935734,0.7044545175615466,0.3976398861398286
1443502696.0,281125.12384571275,-227835.91089078222,-117902.34518537179,0.6414206918680636,0.7044561988986445,0.39764075584671443
1443502697.0,281125.765267509,-227835.20634522286,-117901.94749564085,0.6414186498367561,0.7044578802314924,0.39764162555116733
1443502698.0,281126.4066872453,-227834.50179797766,-117901.54980503794,0.641416607799657,0.7044595615601171,0.39764249525318135
1443502699.0,281127.0481049548,-227833.79724904662,-117901.15211356308,0.6414145657567631,0.7044612428845038,0.3976433649527609
1443502700.0,281127.68952063756,-227833.09269844223,-117900.75442121623,0.6414125237080777,0.7044629242046644,0.39764423464990906
1443502701.0,281128.3309342438,-227832.38814614783,-117900.35672800367,0.6414104816535989,0.70446460552059,0.3976451043446183
1443502702.0,281128.9723458398,-227831.68359218002,-117899.9590339253,0.6414084395933233,0.7044662868322925,0.3976459740368931
1443502703.0,281129.6137553758,-227830.97903652224,-117899.56133897085,0.6414063975272589,0.7044679681397509,0.39764684372673353
1443502704.0,281130.2551628685,-227830.27447919527,-117899.1636431465,0.6414043554553976,0.7044696494429712,0.3976477134141395
1443502705.0,281130.8965683011,-227829.56992018246,-117898.76594645846,0.6414023133777431,0.7044713307419654,0.39764858309910656
1443502706.0,281131.53797174024,-227828.86535947962,-117898.36824889638,0.6414002712942962,0.7044730120367457,0.3976494527816407
1443502707.0,281132.1793731027,-227828.16079710337,-117897.9705504644,0.6413982292050568,0.7044746933272729,0.3976503224617405
1443502708.0,281132.82077242184,-227827.45623304552,-117897.57285116459,0.6413961871100213,0.7044763746135738,0.39765119213940125
1443502709.0,281133.4621697142,-227826.7516673101,-117897.17515099283,0.6413941450091948,0.7044780558956338,0.3976520618146292
1443502710.0,281134.1035649466,-227826.04709988472,-117896.77744995114,0.6413921029025699,0.7044797371734678,0.39765293148742115
1443502711.0,281134.7449581688,-227825.34253077762,-117896.37974804372,0.6413900607901569,0.7044814184470786,0.3976538011577742
1443502712.0,281135.38634933106,-227824.6379600013,-117895.98204526433,0.6413880186719502,0.7044830997164394,0.39765467082569883
1443502713.0,281136.0277384167,-227823.93338753085,-117895.58434161296,0.6413859765479472,0.7044847809815831,0.39765554049118756
1443502714.0,281136.6691255088,-227823.22881338288,-117895.18663709168,0.6413839344181547,0.7044864622424827,0.39765641015423586
1443502715.0,281137.3105105077,-227822.52423756153,-117894.78893170886,0.6413818922825645,0.7044881434991562,0.39765727981485277
1443502716.0,281137.9518934964,-227821.81966005015,-117894.39122544984,0.6413798501411827,0.7044898247515947,0.39765814947303074
1443502717.0,281138.59327445837,-227821.1150808571,-117893.99351832304,0.6413778079940083,0.7044915059998131,0.3976590191287743
1443502718.0,281139.23465334374,-227820.4104999824,-117893.59581032631,0.6413757658410386,0.7044931872437815,0.3976598887820834
1443502719.0,281139.87603021896,-227819.7059174343,-117893.1981014556,0.6413737236822757,0.7044948684835268,0.3976607584329582
1443502720.0,281140.5174050342,-227819.00133319624,-117892.80039171701,0.6413716815177212,0.704496549719031,0.39766162808139544
1443502721.0,281141.158777806,-227818.29674728058,-117892.40268111265,0.6413696393473733,0.7044982309503091,0.3976624977273983
1443502722.0,281141.8001485345,-227817.59215968745,-117892.00496963844,0.641367597171233,0.7044999121773522,0.3976633673709668
1443502723.0,281142.44151720294,-227816.88757040017,-117891.60725728601,0.6413655549892974,0.7045015934001632,0.39766423701209486
1443502724.0,281143.08288384473,-227816.18297944785,-117891.20954407616,0.6413635128015662,0.7045032746187361,0.39766510665079147
1443502725.0,281143.72424844303,-227815.47838680545,-117890.81182999015,0.6413614706080457,0.7045049558330889,0.3976659762870522
1443502726.0,281144.3656110146,-227814.7737924814,-117890.41411503631,0.641359428408729,0.7045066370431977,0.3976668459208755
1443502727.0,281145.0069715262,-227814.06919647564,-117890.01639920846,0.6413573862036213,0.7045083182490803,0.3976677155522643
1443502728.0,281145.64832999435,-227813.36459878823,-117889.61868251691,0.6413553439927189,0.704509999450719,0.3976685851812173
1443502729.0,281146.28968643583,-227812.65999941915,-117889.22096495342,0.6413533017760248,0.7045116806481315,0.3976694548077373
1443502730.0,281146.9310408339,-227811.95539838498,-117888.82324651587,0.6413512595535346,0.7045133618413241,0.39767032443181993
1443502731.0,281147.57239317195,-227811.25079565254,-117888.4255272146,0.6413492173252547,0.7045150430302785,0.3976711940534681
1443502732.0,281148.21374346665,-227810.5461912467,-117888.02780704555,0.6413471750911804,0.7045167242149918,0.39767206367267893
1443502733.0,281148.85509171797,-227809.84158514673,-117887.63008599832,0.6413451328513098,0.7045184053954671,0.39767293328945225
1443502734.0,281149.49643795914,-227809.13697737755,-117887.23236408738,0.6413430906056468,0.7045200865717253,0.3976738029037957
1443502735.0,281150.13778215693,-227808.43236792248,-117886.8346413045,0.6413410483541928,0.7045217677437484,0.3976746725157002
1443502736.0,281150.77912424493,-227807.72775678991,-117886.43691765374,0.6413390060969456,0.7045234489115124,0.3976755421251643
1443502737.0,281151.4204643394,-227807.0231439757,-117886.03919313313,0.6413369638339053,0.7045251300750714,0.39767641173220003
1443502738.0,281152.0618023904,-227806.31852947557,-117885.64146774469,0.6413349215650702,0.7045268112343833,0.3976772813367983
1443502739.0,281152.70313841465,-227805.61391330214,-117885.24374148427,0.6413328792904427,0.7045284923894842,0.39767815093896214
1443502740.0,281153.34447232913,-227804.9092954345,-117884.84601435189,0.6413308370100198,0.704530173540332,0.3976790205386886
1443502741.0,281153.9858042833,-227804.2046758977,-117884.4482863558,0.6413287947238074,0.7045318546869477,0.3976798901359746
1443502742.0,281154.62713416084,-227803.50005467088,-117884.05055748363,0.6413267524317988,0.7045335358293372,0.3976807597308322
1443502743.0,281155.26846199494,-227802.79543177068,-117883.6528277457,0.6413247101339993,0.7045352169674978,0.39768162932324935
1443502744.0,281155.9097877525,-227802.09080718877,-117883.25509713787,0.6413226678304051,0.7045368981014083,0.39768249891323515
1443502745.0,281156.5511114999,-227801.38618092518,-117882.85736566014,0.6413206255210192,0.7045385792310956,0.39768336850078045
1443502746.0,281157.19243323716,-227800.68155297992,-117882.45963331251,0.6413185832058401,0.704540260356554,0.3976842380858974
1443502747.0,281157.83375288127,-227799.97692334885,-117882.0619000991,0.6413165408848671,0.7045419414777743,0.3976851076685694
1443502748.0,281158.47507049853,-227799.2722920361,-117881.66416600755,0.6413144985580994,0.7045436225947564,0.3976859772488115
